Config	tput	cqi
100	0.001	9.33
100	0.001	9.33
100	0.001	9.67
100	0.001	9.71
100	0.001	9.83
100	0.001	9.0
100	0.001	9.83
100	0.001	9.71
100	0.001	9.83
100	0.001	9.17
100	0.001	9.67
100	0.002	8.14
100	0.001	8.67
100	0.001	9.17
100	0.001	7.83
100	0.001	8.29
100	0.001	5.17
100	0.233	6.67
100	0.01	6.17
100	0.001	5.67
100	0.094	7.0
100	2.142	7.67
100	5.146	8.29
100	3.349	8.0
100	3.812	8.17
100	4.618	7.57
100	3.668	7.33
100	4.025	7.0
100	4.164	6.83
100	3.81	7.5
100	0.106	5.33
100	0.0	6.43
100	0.001	8.5
100	0.001	8.0
100	0.001	6.0
100	0.0	6.43
100	0.001	6.67
100	0.001	6.0
100	0.001	5.83
100	0.001	6.0
100	0.0	6.86
100	0.001	7.83
100	0.001	7.0
100	0.0	7.86
100	0.001	7.33
100	0.001	6.33
100	0.001	6.67
100	0.001	7.71
100	0.001	7.83
100	0.0	8.0
100	0.0	7.57
100	0.0	7.0
100	0.0	6.83
100	0.001	6.17
100	0.0	4.29
100	49.014	9.0
100	46.228	8.83
100	41.108	9.43
100	41.536	9.0
100	16.014	9.83
100	20.923	8.83
100	21.887	9.43
100	26.845	9.67
100	4.918	6.71
100	7.589	6.33
100	6.557	6.83
100	7.27	7.5
100	11.899	9.43
100	8.59	9.2
100	0.027	7.86
100	0.026	7.33
100	0.071	5.67
100	0.023	6.33
100	0.001	8.71
100	0.001	7.83
100	0.001	5.17
100	0.001	5.67
100	0.001	5.33
100	0.001	5.0
100	0.001	5.0
100	0.001	5.0
100	0.001	5.43
100	0.001	5.67
100	0.001	6.33
100	0.001	6.17
100	0.0	7.0
100	0.0	7.0
100	0.777	6.0
100	0.001	6.0
100	0.001	6.0
100	0.001	6.17
100	0.001	6.33
100	0.0	5.29
100	0.001	5.67
100	0.001	3.5
100	0.0	5.17
100	0.001	8.0
100	0.292	7.5
100	0.273	5.83
100	0.192	6.5
100	0.001	5.5
100	0.001	6.14
100	0.001	6.0
100	0.001	8.67
100	0.001	8.71
100	0.001	6.67
100	0.001	6.0
100	0.001	6.67
100	0.309	6.29
100	0.686	7.0
100	0.244	5.67
100	0.001	5.5
100	0.001	6.14
100	0.001	9.67
100	18.508	9.71
100	4.833	8.67
100	7.529	9.5
100	0.886	8.33
100	6.884	9.17
100	11.999	8.5
100	14.342	9.83
100	1.105	5.17
100	0.242	6.17
100	0.001	5.17
100	0.001	5.43
100	0.001	7.83
100	0.001	8.67
100	1.823	6.67
100	0.369	7.0
100	0.002	8.2
100	3.013	8.2
100	1.237	7.17
100	0.001	7.5
100	0.001	7.83
100	0.001	8.43
100	0.001	7.67
100	0.002	7.67
100	0.696	6.83
100	1.667	6.71
100	2.951	7.5
100	0.992	6.83
100	0.067	5.83
100	0.001	6.29
100	0.001	6.67
100	1.268	8.17
100	1.246	7.67
100	1.61	9.33
100	2.602	9.14
100	0.647	7.67
100	1.572	8.33
100	1.756	9.0
100	0.262	5.67
100	0.001	6.33
100	0.193	6.0
100	1.298	6.17
100	12.302	9.86
100	0.885	6.83
100	0.19	7.0
100	0.001	7.33
100	0.001	5.71
100	0.003	4.83
100	0.0	5.0
100	21.6	9.5
100	10.412	9.83
100	6.381	8.17
100	2.078	6.0
100	0.001	9.83
100	0.001	7.43
100	0.001	7.0
100	0.001	6.83
100	0.0	6.57
100	0.001	4.67
100	0.001	3.83
100	0.0	3.83
100	0.001	3.71
100	0.0	6.83
100	0.001	4.0
100	0.001	8.0
100	0.0	8.43
100	0.001	9.17
100	0.001	9.67
100	0.001	9.5
100	0.001	8.0
100	0.001	4.33
100	0.001	6.67
100	0.001	6.33
100	0.001	7.71
100	0.001	5.83
100	0.001	7.83
100	0.001	8.83
100	0.0	8.57
100	0.001	8.67
100	0.001	6.5
100	0.001	4.5
100	0.001	3.2
100	0.529	5.33
100	0.001	7.0
100	0.001	6.17
100	0.001	3.33
100	0.0	4.14
100	0.001	6.67
100	0.0	6.83
100	3.809	9.0
100	7.063	9.0
100	14.966	9.0
100	20.218	7.57
100	24.274	8.33
100	24.843	8.17
100	22.84	8.57
100	18.522	7.0
100	20.341	7.0
100	24.284	8.83
100	25.249	9.71
100	32.961	9.83
100	30.934	9.67
100	19.148	8.83
100	23.55	7.5
100	23.08	8.86
100	23.297	8.17
100	25.977	9.5
100	24.092	7.83
100	19.223	8.86
100	19.716	7.67
100	15.979	8.0
100	21.715	9.0
100	20.946	8.86
100	20.966	7.83
100	6.369	7.0
100	5.322	8.17
100	0.017	7.0
100	0.001	9.0
100	0.001	9.67
100	0.001	9.83
100	0.0	8.57
100	0.001	9.17
100	0.001	9.33
100	0.001	8.86
100	0.001	8.67
100	0.001	9.0
100	0.001	9.5
100	0.001	8.67
100	0.001	9.5
100	0.001	9.5
100	0.001	9.33
100	0.001	9.0
100	0.001	9.5
100	0.001	9.0
100	0.0	8.71
100	0.001	9.33
100	0.001	9.0
100	0.001	9.3
100	0.0	9.29
100	0.001	9.0
100	0.001	7.83
100	0.001	7.0
100	0.001	6.17
100	0.001	7.67
100	0.001	8.67
100	0.001	7.0
100	0.001	7.0
100	0.001	5.17
100	0.001	4.17
100	0.001	4.17
100	0.0	4.0
100	0.0	5.17
100	0.0	7.0
100	0.0	9.6
100	0.156	9.6
100	0.071	8.83
100	0.025	5.5
100	0.0	4.43
100	0.013	5.0
100	0.002	5.5
100	0.001	5.0
100	0.001	7.29
100	0.001	7.17
100	0.001	5.33
100	0.001	5.33
100	0.001	4.71
100	0.001	6.17
100	0.001	6.0
100	0.001	6.17
100	0.0	5.4
100	0.025	8.67
100	1.391	8.83
100	14.702	9.67
100	12.495	9.67
100	8.865	7.5
100	8.96	8.83
100	6.341	7.67
100	10.776	8.71
100	27.289	9.83
100	47.206	9.43
100	74.384	9.5
100	62.358	9.83
100	6.541	6.5
100	7.362	5.83
100	6.574	5.17
100	5.392	4.0
100	4.138	4.0
100	5.81	4.0
100	5.663	4.17
100	6.502	5.29
100	6.721	5.67
100	7.276	6.0
100	6.654	6.0
100	6.925	7.17
100	5.379	6.17
100	2.084	5.17
100	1.966	4.43
100	2.013	4.0
100	2.582	4.43
100	2.15	5.5
100	2.911	6.17
100	1.892	6.0
100	0.229	4.17
100	0.558	5.33
100	0.717	5.83
100	1.074	4.29
100	1.994	4.8
100	1.718	6.57
100	0.106	4.5
100	3.153	9.0
100	4.364	9.33
100	9.255	9.29
100	30.095	9.71
100	31.826	9.17
100	54.911	9.57
100	51.172	9.5
100	20.359	9.67
100	51.899	9.5
100	25.352	9.0
100	34.858	9.67
100	36.87	9.86
100	40.503	9.57
100	41.792	9.57
100	28.937	9.43
100	21.869	9.0
100	12.639	7.83
100	16.068	9.33
100	6.268	7.33
100	2.083	7.43
100	3.774	6.4
100	10.205	9.57
100	11.937	9.5
100	8.524	8.0
100	12.524	9.17
100	15.475	8.67
100	23.951	9.0
100	21.362	8.67
100	12.985	7.43
100	19.488	9.33
100	19.13	8.67
100	10.517	8.0
100	6.524	9.5
100	5.053	9.33
100	5.227	8.67
100	1.912	7.67
100	1.245	8.86
100	2.228	8.5
100	1.495	8.67
100	0.994	8.67
100	1.12	8.43
100	2.531	7.0
100	4.416	9.5
100	5.532	9.33
100	5.151	9.5
100	4.978	9.86
100	4.326	9.5
100	2.195	7.67
100	1.018	5.83
100	1.381	7.14
100	0.763	8.0
100	1.137	7.5
100	16.52	8.83
100	13.928	8.33
100	14.934	8.33
100	2.027	7.0
100	10.414	8.67
100	15.813	8.0
100	13.933	8.0
100	13.728	7.86
100	25.461	8.83
100	4.331	7.67
100	3.227	8.17
100	2.459	8.0
100	7.589	9.0
100	26.085	9.17
100	25.75	9.83
100	35.284	9.33
100	28.95	9.0
100	18.85	8.67
100	11.842	7.57
100	3.966	8.2
100	11.617	9.17
100	9.084	8.0
100	4.296	8.67
100	3.241	8.33
100	4.591	8.33
100	6.267	8.71
100	2.901	7.67
100	2.141	7.17
100	1.015	6.17
100	2.533	6.17
100	17.997	9.57
100	12.865	7.17
100	11.23	8.33
100	3.983	6.83
100	4.971	7.14
100	1.254	5.6
100	0.454	4.67
100	0.109	5.5
100	3.539	9.33
100	19.506	9.71
100	14.189	9.83
100	14.927	9.17
100	12.352	9.0
100	3.113	8.43
100	1.081	7.8
100	6.493	8.83
100	11.375	9.57
100	8.969	8.67
100	8.753	9.83
100	9.01	9.57
100	29.545	9.14
100	3.815	8.2
100	8.668	9.5
100	8.305	9.33
100	7.411	9.0
100	6.92	9.0
100	7.494	8.17
100	6.38	8.67
100	29.665	9.0
100	34.484	9.67
100	15.821	9.5
100	13.198	9.14
100	22.698	9.5
100	17.31	9.83
100	11.758	8.0
100	8.446	7.83
100	0.702	7.33
100	19.394	9.0
100	37.284	9.67
100	36.786	9.0
100	33.942	8.33
100	33.821	8.33
100	32.152	9.0
100	31.439	7.67
100	25.519	7.6
100	10.66	8.5
100	10.244	7.5
100	14.141	8.33
100	14.317	9.17
100	8.214	7.5
100	4.714	8.71
100	3.171	7.33
100	2.305	5.67
100	2.652	6.71
100	5.216	8.83
100	9.915	8.33
100	10.614	9.17
100	10.79	7.86
100	12.992	7.33
100	13.044	8.0
100	11.896	7.29
100	10.951	6.67
100	8.057	6.33
100	7.193	6.67
100	8.797	7.5
100	9.731	7.71
100	9.952	9.0
100	10.729	9.0
100	11.138	7.67
100	11.948	9.0
100	9.345	8.33
100	5.187	8.17
100	6.082	9.14
100	4.661	5.83
100	3.133	7.17
100	2.642	6.5
100	2.178	5.29
100	1.814	5.33
100	1.986	6.17
100	1.397	5.67
100	6.483	7.71
100	7.711	8.83
100	4.918	8.17
100	9.258	7.67
100	14.146	8.17
100	14.144	9.29
100	16.581	9.17
100	14.456	9.67
100	10.441	9.29
100	8.863	9.0
100	9.904	8.83
100	9.876	9.33
100	5.333	8.43
100	3.563	6.2
100	2.15	5.14
100	3.076	6.67
100	4.536	6.67
100	0.992	5.43
100	5.058	7.33
100	7.906	9.5
100	2.039	6.67
100	3.689	8.4
100	10.956	8.14
100	12.739	7.83
100	11.44	8.67
100	7.696	8.57
100	4.24	7.33
100	2.583	5.67
100	5.954	9.0
100	7.811	8.33
100	4.995	6.57
100	9.663	9.0
100	12.927	9.0
100	9.595	6.43
100	10.6	7.5
100	12.494	7.33
100	10.338	7.83
100	7.863	6.29
100	5.71	4.67
100	9.377	5.67
100	5.908	4.17
100	4.089	4.83
100	4.785	5.71
100	6.42	5.5
100	3.605	4.17
100	4.134	5.0
100	5.775	5.57
100	5.55	5.33
100	4.581	4.67
100	5.698	5.14
100	9.41	5.67
100	6.815	5.5
100	4.973	5.33
100	2.824	4.33
100	2.116	4.0
100	1.725	4.0
100	1.148	4.83
100	3.931	8.14
100	7.603	6.67
100	2.725	5.5
100	3.852	4.43
100	2.035	5.4
100	0.306	3.5
100	0.078	3.0
100	18.066	9.83
100	17.207	9.67
100	9.803	9.17
100	14.563	9.29
100	10.7	8.5
100	0.002	8.14
100	0.001	6.67
100	0.002	6.5
100	0.058	4.8
100	21.175	9.75
100	15.907	9.67
100	0.001	8.86
100	0.001	9.0
100	0.001	9.67
100	0.001	8.0
100	0.001	6.67
100	0.445	5.57
100	0.001	5.0
100	0.001	4.67
100	0.001	4.33
100	0.001	5.43
100	0.001	6.33
100	0.001	7.33
100	0.001	6.67
100	0.001	8.0
100	0.001	7.83
100	0.001	6.83
100	0.001	7.83
100	0.001	8.14
100	0.001	6.0
100	0.001	6.0
100	0.001	6.33
100	0.001	6.67
100	0.0	9.33
100	6.156	8.6
100	3.644	8.5
100	0.001	9.33
100	0.001	9.67
100	0.001	9.83
100	0.001	7.83
100	0.001	9.17
100	0.001	6.83
100	0.001	9.0
100	0.001	6.83
100	13.656	9.17
100	17.976	9.0
100	12.128	9.86
100	16.425	9.17
100	13.509	9.17
100	13.31	8.67
100	13.123	7.0
100	15.853	8.5
100	18.9	9.83
100	24.15	9.71
100	23.221	8.17
100	21.317	8.0
100	22.205	9.0
100	49.367	9.67
100	35.928	8.83
100	31.604	9.43
100	31.137	8.0
100	18.885	9.33
100	43.405	9.67
100	41.971	9.17
100	12.926	9.33
100	12.538	8.83
100	12.824	8.5
100	17.085	9.43
100	15.554	9.0
100	14.259	6.83
100	10.953	6.0
100	8.726	8.0
100	0.001	9.57
100	0.001	8.5
100	0.001	9.5
100	0.001	7.5
100	15.571	9.86
100	14.765	9.83
100	13.179	9.17
100	7.181	8.17
100	3.372	7.0
100	3.56	7.43
100	0.001	6.5
100	0.001	6.0
100	0.001	5.0
100	0.001	5.29
100	0.001	6.17
100	0.001	3.83
100	0.001	4.33
100	20.194	9.71
100	15.025	8.0
100	8.688	8.17
100	11.955	9.33
100	0.0	9.8
100	72.134	9.67
100	66.552	9.83
100	42.951	9.86
100	9.165	9.86
100	7.176	8.8
100	8.784	9.2
100	18.326	9.67
100	0.0	9.8
100	1.681	9.0
100	0.0	9.75
100	0.0	4.67
100	2.879	8.2
100	0.001	8.4
100	0.0	7.17
100	0.0	9.8
100	53.628	9.17
100	55.478	9.17
100	56.308	9.33
100	25.802	9.5
100	56.852	9.83
100	34.594	9.71
100	48.296	9.83
100	29.328	9.67
100	39.508	9.5
100	42.759	9.83
100	35.616	9.0
100	52.754	9.57
100	16.818	9.14
100	10.169	7.83
100	11.265	8.5
100	13.618	8.67
100	9.582	7.0
100	1.932	5.5
100	2.281	5.83
100	0.8	5.67
100	0.126	4.14
100	0.002	5.2
100	0.017	4.17
100	0.211	5.17
100	0.109	4.57
100	0.093	4.83
100	0.0	8.75
100	0.0	7.0
100	0.0	7.25
100	0.0	6.0
100	0.0	8.33
100	0.0	8.0
100	0.0	6.0
100	0.0	8.0
100	0.0	7.67
100	0.028	3.5
100	0.054	3.33
100	0.001	4.0
100	0.147	4.8
100	0.001	5.17
100	0.0	6.43
100	0.001	8.17
100	0.001	8.5
100	0.0	8.57
100	0.001	8.0
100	0.001	8.33
100	0.001	9.5
100	0.0	9.29
100	0.001	8.33
100	0.001	7.67
100	0.0	6.83
100	0.001	6.29
100	0.001	5.83
100	0.0	7.17
100	0.001	7.17
100	0.001	7.5
100	0.0	7.57
100	0.001	8.83
100	0.001	9.17
100	0.001	9.0
100	0.001	9.83
100	0.001	6.67
100	0.0	7.43
100	0.001	7.83
100	0.001	7.33
100	0.001	6.17
100	0.0	7.29
100	0.001	8.0
100	0.001	7.5
100	0.001	7.33
100	0.001	7.57
100	0.001	7.17
100	0.001	8.33
100	0.001	6.67
100	0.0	5.0
100	0.001	4.5
100	0.001	5.5
100	0.001	6.83
100	0.0	6.71
100	0.001	6.33
100	0.001	6.0
100	0.001	6.17
100	0.001	7.0
100	0.001	6.17
100	0.001	5.17
100	0.001	6.17
100	0.001	6.43
100	0.001	6.67
100	3.068	6.0
100	5.131	6.5
100	6.8	6.29
100	4.256	6.67
100	2.098	7.67
100	0.69	7.83
100	12.254	9.0
100	9.732	8.67
100	6.756	6.67
100	6.807	8.33
100	0.502	8.17
100	3.117	9.5
100	2.805	9.86
100	2.608	8.83
100	1.701	6.83
100	1.289	5.83
100	0.538	6.14
100	0.759	5.83
100	0.415	5.33
100	1.148	5.5
100	3.535	7.43
100	1.426	9.83
100	0.31	9.17
100	0.436	6.33
100	0.275	7.57
100	0.234	8.5
100	0.22	9.67
100	0.0	8.29
100	0.001	6.67
100	0.001	9.33
100	0.001	5.67
100	0.001	4.5
100	0.001	5.57
100	0.001	5.33
100	0.001	8.33
100	0.001	6.67
100	0.0	8.29
100	0.001	8.17
100	0.001	9.17
100	0.001	9.17
100	0.0	8.0
100	0.001	9.5
100	0.001	9.83
100	0.001	6.17
100	0.001	6.71
100	0.001	8.17
100	0.001	8.83
100	0.0	9.0
100	0.001	9.0
100	0.001	8.0
100	0.642	7.0
100	2.781	9.5
100	5.749	7.57
100	8.808	9.0
100	6.922	8.5
100	4.941	9.86
100	10.815	9.57
100	19.469	9.5
100	16.093	7.83
100	30.533	8.5
100	22.199	9.86
100	28.794	8.83
100	11.689	9.33
100	29.124	8.0
100	22.06	8.67
100	39.742	7.5
100	41.048	8.83
100	48.195	8.83
100	45.962	8.29
100	39.233	8.5
100	34.296	9.0
100	25.731	7.83
100	10.45	9.14
100	15.527	8.5
100	14.794	9.33
100	54.583	9.33
100	56.578	9.43
100	55.355	9.5
100	39.465	8.83
100	35.665	9.5
100	71.859	9.83
100	39.402	9.5
100	37.565	8.17
100	29.051	8.2
100	37.823	9.5
100	56.802	9.0
100	55.225	9.29
100	43.638	9.17
100	47.345	8.57
100	41.468	9.67
100	37.596	9.29
100	30.391	9.67
100	44.465	9.29
100	54.877	9.17
100	46.172	8.86
100	30.267	7.33
100	29.713	5.17
100	40.077	7.5
100	41.087	6.5
100	26.584	7.57
100	29.72	6.83
100	35.077	5.0
100	14.495	6.67
100	12.444	7.86
100	7.565	5.5
100	7.912	7.4
100	7.473	8.0
100	13.783	9.0
100	18.054	8.83
100	11.183	8.0
100	6.796	7.5
100	5.563	6.5
100	8.439	6.5
100	5.182	7.71
100	3.297	9.5
100	8.715	8.5
100	4.971	9.0
100	11.002	9.83
100	41.59	9.17
100	43.077	9.0
100	43.997	9.17
100	68.768	9.17
100	63.235	9.0
100	55.83	9.83
100	25.795	9.29
100	24.98	9.5
100	19.777	6.43
100	22.978	5.0
100	29.154	6.67
100	23.217	6.67
100	0.282	7.43
100	0.001	6.17
100	0.001	7.17
100	0.001	7.0
100	0.0	7.29
100	0.001	7.33
100	0.001	9.67
100	0.0	6.29
100	3.634	5.8
100	4.594	6.83
100	7.569	7.33
100	15.397	5.67
100	19.104	7.67
100	20.017	8.9
100	19.434	8.4
100	26.6	9.0
100	27.239	6.6
100	29.279	9.13
100	29.021	7.0
100	35.019	6.57
100	35.466	5.67
100	38.509	6.33
100	34.876	6.33
100	39.253	5.71
100	38.169	5.0
100	34.672	6.33
100	38.63	7.43
100	35.291	8.0
100	31.737	5.17
100	19.392	5.67
100	19.793	6.71
100	11.17	6.33
100	12.969	5.83
100	16.531	6.0
100	18.335	6.0
100	25.345	6.67
100	29.681	8.17
100	27.824	7.33
100	20.549	7.5
100	31.484	7.0
100	24.97	6.57
100	26.075	5.0
100	34.169	5.17
100	31.488	8.0
100	36.013	8.0
100	48.798	8.67
100	45.914	9.5
100	44.043	9.14
100	57.288	9.5
100	63.996	8.0
100	54.329	7.86
100	57.857	9.67
100	67.509	9.17
100	60.687	9.33
100	63.784	9.33
100	39.992	8.71
100	44.034	8.6
100	49.627	9.83
100	57.569	9.83
100	43.219	9.43
100	40.596	9.33
100	34.734	9.0
100	42.627	8.57
100	39.705	8.67
100	46.167	9.33
100	43.556	9.5
100	34.825	8.29
100	39.785	8.0
100	41.391	8.5
100	31.275	9.0
100	36.685	9.33
100	54.883	9.67
100	49.16	9.0
100	38.862	7.83
100	34.246	8.86
100	31.707	8.17
100	33.363	7.5
100	37.205	7.33
100	17.007	6.86
100	19.736	8.67
100	36.351	8.0
100	32.773	8.83
100	20.357	7.0
100	18.62	6.86
100	13.692	5.83
100	23.519	6.17
100	24.806	6.5
100	11.746	6.17
100	13.711	5.83
100	32.618	8.43
100	31.062	8.5
100	23.577	6.67
100	18.957	7.67
100	26.463	8.43
100	27.722	9.33
100	36.559	9.57
100	39.664	9.17
100	37.843	9.0
100	41.524	8.5
100	25.624	8.33
100	25.258	8.33
100	31.023	7.29
100	32.557	6.83
100	28.419	7.83
100	71.515	9.5
100	68.234	8.33
100	40.775	8.83
100	48.428	8.83
100	61.04	9.33
100	34.114	8.57
100	34.088	7.67
100	27.14	9.83
100	63.453	9.86
100	68.018	8.17
100	70.601	9.33
100	68.488	8.67
100	68.344	8.86
100	55.126	9.17
100	62.871	9.5
100	73.744	9.0
100	74.282	9.71
100	71.072	9.33
100	72.913	9.17
100	71.406	9.5
100	70.152	8.71
100	69.298	9.0
100	69.772	9.33
100	70.12	9.67
100	71.086	9.33
100	72.226	9.67
100	68.556	9.67
100	68.908	9.0
100	66.123	9.5
100	67.098	9.0
100	68.404	9.57
100	64.954	9.83
100	67.834	9.67
100	41.144	9.0
100	71.746	9.0
100	56.115	8.43
100	66.4	9.83
100	68.051	9.67
100	70.46	9.83
100	69.782	9.86
100	69.889	9.67
100	43.269	9.14
100	55.383	8.67
100	67.033	9.17
100	64.224	9.67
100	64.591	9.86
100	68.685	9.83
100	61.096	9.5
100	32.694	7.5
100	28.461	8.5
100	28.351	8.33
100	34.113	8.43
100	34.179	7.67
100	26.801	6.0
100	23.271	8.83
100	21.464	5.71
100	29.648	9.0
100	29.806	6.83
100	15.064	7.5
100	9.153	7.5
100	23.233	5.86
100	36.571	9.17
100	40.733	7.5
100	54.231	9.83
100	37.131	8.17
100	30.007	9.29
100	30.409	7.17
100	26.52	9.0
100	14.499	7.83
100	12.056	7.67
100	14.129	8.14
100	15.292	8.0
100	16.947	9.17
100	14.907	7.83
100	13.899	8.71
100	14.739	8.33
100	23.893	8.17
100	24.772	7.71
100	11.738	5.83
100	14.246	6.0
100	12.116	5.67
100	8.204	6.0
100	2.242	5.5
100	2.058	5.43
100	2.543	4.17
100	0.977	5.17
100	0.001	6.71
100	0.001	6.67
100	0.001	6.5
100	0.001	6.0
100	0.001	6.43
100	0.001	6.33
100	0.001	7.17
100	0.001	6.67
100	0.001	5.67
100	0.002	5.71
100	0.001	4.5
100	1.169	5.4
100	2.38	5.83
100	1.849	4.57
100	0.001	5.0
100	0.001	5.67
100	5.273	5.0
100	0.377	5.29
100	0.001	5.17
100	0.001	5.33
100	0.001	6.17
100	0.001	6.33
100	0.001	6.57
100	0.001	5.83
100	0.001	6.0
100	0.0	6.86
100	0.001	6.33
100	0.001	6.0
100	0.001	6.33
100	0.001	5.57
100	0.001	6.5
100	0.001	5.67
100	0.001	5.5
100	0.001	5.67
100	0.45	5.17
100	0.001	5.67
100	0.001	6.17
100	0.001	6.33
100	0.0	6.29
100	0.771	7.25
100	3.903	5.67
100	3.808	5.33
100	0.0	5.71
100	0.001	7.0
100	0.0	7.5
100	0.001	7.67
100	0.0	7.86
100	0.001	9.33
100	0.001	8.5
100	0.001	8.83
100	0.0	6.71
100	0.001	5.5
100	0.001	6.67
100	0.0	7.0
100	0.0	6.43
100	0.001	6.0
100	0.001	7.17
100	0.001	6.83
100	0.0	6.86
100	0.0	7.83
100	0.014	6.67
100	19.551	6.6
100	19.473	6.2
100	24.105	6.17
100	22.224	6.0
100	18.397	4.71
100	15.577	5.33
100	22.032	6.0
100	22.857	6.43
100	22.264	7.17
100	15.446	6.33
100	10.922	6.0
100	10.432	6.0
100	10.857	6.33
100	10.793	7.14
100	10.218	5.67
100	4.645	6.33
100	4.832	5.33
100	21.144	7.0
100	21.221	7.67
100	18.507	9.0
100	25.82	9.17
100	26.28	9.86
100	13.43	8.17
100	17.849	7.67
100	16.517	7.83
100	30.035	8.86
100	41.014	8.67
100	46.056	8.83
100	47.849	7.83
100	46.31	8.86
100	47.526	8.0
100	52.964	8.67
100	40.311	7.33
100	44.553	9.14
100	62.842	9.17
100	57.726	9.83
100	66.072	9.5
100	37.325	9.0
100	23.639	8.0
100	33.352	9.0
100	36.255	9.83
100	34.163	8.29
100	31.117	8.83
100	18.512	7.5
100	52.685	9.83
100	60.864	9.5
100	62.125	9.71
100	42.692	8.33
100	41.2	7.33
100	46.028	6.17
100	44.3	6.57
100	35.038	6.83
100	30.133	6.83
100	30.235	8.33
100	31.654	8.5
100	30.878	9.83
100	31.386	7.33
100	25.99	6.71
100	28.318	8.0
100	21.101	7.33
100	22.987	7.33
100	18.679	8.0
100	14.904	8.33
100	15.101	8.5
100	12.405	9.33
100	12.274	7.57
100	16.13	8.17
100	15.373	9.17
100	1.562	8.17
100	0.001	7.5
100	2.094	5.5
100	2.224	4.33
100	0.739	4.17
100	0.005	6.57
100	0.005	5.83
100	0.0	6.2
100	1.92	6.2
100	1.336	7.0
100	0.681	7.0
100	0.776	6.0
100	1.775	5.57
100	6.499	6.33
100	11.215	8.17
100	11.093	8.2
100	0.0	8.0
100	22.801	9.83
100	32.001	8.17
100	46.468	9.67
100	15.88	9.83
100	15.865	9.43
100	21.04	9.2
100	31.532	9.86
100	5.546	9.67
100	3.863	8.33
100	6.409	9.57
100	9.497	8.0
100	5.74	9.33
100	3.719	8.86
100	1.858	7.33
100	1.511	6.83
100	1.278	6.0
100	22.0	9.5
100	11.4	9.86
100	6.164	9.5
100	5.586	8.83
100	3.679	9.17
100	2.065	8.29
100	1.398	7.5
100	1.122	6.5
100	1.32	6.5
100	2.342	7.43
100	1.663	8.5
100	1.135	8.0
100	1.067	8.0
100	0.493	7.33
100	0.267	6.71
100	0.141	5.5
100	0.309	6.67
100	0.518	7.5
100	1.072	7.0
100	0.77	9.0
100	0.867	8.33
100	0.916	7.86
100	0.769	7.17
100	0.64	5.29
100	0.922	6.5
100	0.623	5.0
100	0.459	4.5
100	0.01	6.67
100	0.001	5.43
100	1.528	5.17
100	2.333	5.0
100	3.013	5.17
100	2.656	4.33
100	4.321	5.0
100	5.145	5.17
100	4.624	5.67
100	5.922	5.33
100	6.833	7.14
100	5.718	7.17
100	3.608	7.33
100	2.23	5.6
100	0.0	8.33
100	0.0	5.8
100	2.573	6.2
100	4.122	6.67
100	4.269	8.43
100	2.796	7.83
100	2.131	7.33
100	2.89	6.67
100	3.589	5.57
100	4.839	6.5
100	3.545	6.0
100	3.373	6.0
100	4.445	6.0
100	4.004	5.17
100	4.167	6.33
100	2.638	4.33
100	1.093	4.83
100	2.721	6.0
100	2.295	5.17
100	2.179	5.5
100	1.563	4.29
100	0.657	8.33
100	2.97	8.0
100	5.209	6.5
100	6.28	7.17
100	5.385	6.5
100	4.504	6.0
100	1.948	5.17
100	2.299	5.5
100	1.892	6.0
100	2.559	6.5
100	5.152	8.5
100	6.139	9.33
100	4.755	8.14
100	2.775	7.33
100	1.993	8.0
100	3.408	8.57
100	2.788	7.0
100	2.512	5.67
100	0.702	5.67
100	3.01	6.17
100	1.767	6.83
100	12.246	9.17
100	5.995	9.67
100	7.734	7.17
100	0.001	5.86
100	0.2	6.33
100	0.748	5.8
100	1.177	7.43
100	1.931	7.17
100	2.573	8.17
100	1.882	6.5
100	2.678	7.17
100	1.244	8.25
100	2.459	8.17
100	4.444	7.67
100	1.602	5.67
100	2.595	5.43
100	1.364	4.0
100	1.239	4.83
100	3.154	5.83
100	3.262	5.86
100	5.563	7.33
100	2.708	6.33
100	2.402	9.43
100	2.406	8.83
100	1.848	8.5
100	3.253	8.0
100	1.705	6.29
100	0.754	5.17
100	3.459	8.0
100	4.22	7.17
100	5.513	6.71
100	5.196	6.83
100	3.129	7.5
100	0.977	5.17
100	1.013	8.5
100	13.093	9.5
100	5.409	8.83
100	12.318	6.83
100	34.9	9.0
100	29.3	9.33
100	28.416	9.67
100	19.624	9.5
100	18.814	8.83
100	14.726	7.67
100	12.906	9.33
100	6.438	8.5
100	8.865	8.5
100	21.934	9.29
100	30.988	8.5
100	14.587	7.29
100	1.425	8.83
100	22.288	9.83
100	27.018	8.29
100	25.053	7.83
100	11.523	9.5
100	10.402	9.17
100	6.26	8.29
100	51.679	9.83
100	36.808	8.4
100	31.995	8.8
100	27.279	9.83
100	7.651	9.33
100	3.754	9.17
100	1.281	7.57
100	0.225	6.0
100	28.544	8.67
100	22.005	9.0
100	0.0	8.5
100	37.7	9.4
100	36.884	8.0
100	31.917	9.5
100	18.219	9.57
100	2.155	9.57
100	1.942	9.67
100	2.255	8.83
100	32.217	9.67
100	13.41	8.8
100	77.907	9.83
100	49.432	8.0
100	45.48	9.83
100	47.136	8.33
100	38.528	9.14
100	32.495	8.33
100	32.516	8.67
100	26.057	6.83
100	30.645	9.0
100	71.903	9.67
100	67.742	9.83
100	18.156	8.5
