Config	tput	cqi
LTE_US	16.484	12.33
LTE_US	17.538	12.0
LTE_US	17.067	12.0
LTE_US	19.475	12.18
LTE_US	18.207	12.36
LTE_US	17.918	12.1
LTE_US	17.794	12.36
LTE_US	18.268	12.91
LTE_US	18.389	13.45
LTE_US	18.23	13.67
LTE_US	18.395	14.08
LTE_US	18.22	13.73
LTE_US	18.146	13.45
LTE_US	18.369	13.8
LTE_US	16.68	13.75
LTE_US	17.248	13.9
LTE_US	18.21	13.8
LTE_US	18.112	13.7
LTE_US	18.105	14.0
LTE_US	18.24	13.2
LTE_US	17.659	14.67
LTE_US	17.903	14.5
LTE_US	18.034	14.8
LTE_US	18.051	14.18
LTE_US	17.943	14.73
LTE_US	18.079	14.6
LTE_US	17.83	13.73
LTE_US	17.757	12.1
LTE_US	16.508	12.55
LTE_US	17.053	13.67
LTE_US	17.582	12.55
LTE_US	17.872	14.56
LTE_US	17.805	14.17
LTE_US	17.688	13.2
LTE_US	18.046	14.91
LTE_US	18.051	14.8
LTE_US	18.185	14.7
LTE_US	18.273	14.82
LTE_US	17.808	13.2
LTE_US	16.958	13.6
LTE_US	16.945	12.2
LTE_US	18.043	13.64
LTE_US	17.442	13.0
LTE_US	18.305	13.9
LTE_US	17.99	12.8
LTE_US	17.352	12.18
LTE_US	17.273	13.1
LTE_US	17.584	12.8
LTE_US	18.06	12.55
LTE_US	18.123	13.8
LTE_US	18.005	13.55
LTE_US	17.354	13.45
LTE_US	18.288	14.4
LTE_US	18.25	14.36
LTE_US	17.494	14.78
LTE_US	17.277	14.36
LTE_US	17.768	14.5
LTE_US	17.466	13.27
LTE_US	17.541	15.0
LTE_US	17.475	14.0
LTE_US	17.322	14.42
LTE_US	17.634	14.1
LTE_US	17.008	14.3
LTE_US	16.918	13.9
LTE_US	16.205	14.56
LTE_US	16.28	14.0
LTE_US	16.325	13.6
LTE_US	16.818	14.33
LTE_US	17.32	12.89
LTE_US	17.134	13.91
LTE_US	17.816	13.1
LTE_US	17.621	14.09
LTE_US	18.002	14.7
LTE_US	18.107	14.0
LTE_US	18.026	14.4
LTE_US	18.161	14.45
LTE_US	18.078	14.09
LTE_US	17.48	14.0
LTE_US	17.588	14.18
LTE_US	17.411	13.82
LTE_US	17.642	14.1
LTE_US	17.814	14.0
LTE_US	17.536	14.0
LTE_US	18.366	14.25
LTE_US	18.162	14.2
LTE_US	17.558	14.3
LTE_US	17.583	13.6
LTE_US	17.517	14.27
LTE_US	17.668	14.8
LTE_US	18.053	14.55
LTE_US	17.602	14.8
LTE_US	17.525	14.2
LTE_US	17.475	14.45
LTE_US	17.747	13.5
LTE_US	18.172	13.8
LTE_US	18.294	14.0
LTE_US	17.855	14.36
LTE_US	17.034	14.33
LTE_US	17.365	13.3
LTE_US	16.883	14.27
LTE_US	16.942	12.78
LTE_US	16.996	13.27
LTE_US	17.432	12.1
LTE_US	17.712	12.5
LTE_US	16.855	13.91
LTE_US	16.82	13.2
LTE_US	17.618	13.44
LTE_US	17.348	13.3
LTE_US	17.447	14.3
LTE_US	17.729	14.33
LTE_US	17.615	14.89
LTE_US	17.779	14.64
LTE_US	17.666	15.0
LTE_US	17.613	13.5
LTE_US	17.261	13.9
LTE_US	17.875	13.8
LTE_US	17.985	14.2
LTE_US	17.9	14.0
LTE_US	17.803	13.58
LTE_US	17.455	12.56
LTE_US	15.44	12.08
LTE_US	16.681	14.89
LTE_US	15.922	14.7
LTE_US	16.285	14.44
LTE_US	17.124	14.22
LTE_US	16.285	13.89
LTE_US	16.863	14.3
LTE_US	17.405	13.56
LTE_US	17.149	12.67
LTE_US	14.97	14.0
LTE_US	17.157	15.0
LTE_US	17.142	14.3
LTE_US	17.431	13.0
LTE_US	17.367	13.27
LTE_US	17.003	14.5
LTE_US	16.521	14.33
LTE_US	16.791	13.5
LTE_US	16.674	14.6
LTE_US	16.476	15.0
LTE_US	16.934	13.56
LTE_US	17.297	14.11
LTE_US	17.419	12.1
LTE_US	17.024	13.33
LTE_US	17.103	12.0
LTE_US	16.912	12.33
LTE_US	16.096	15.0
LTE_US	16.173	13.67
LTE_US	16.854	15.0
LTE_US	16.446	14.67
LTE_US	14.746	13.5
LTE_US	16.834	12.56
LTE_US	15.387	13.2
LTE_US	16.214	13.4
LTE_US	17.451	14.27
LTE_US	17.032	13.67
LTE_US	16.513	13.08
LTE_US	16.482	12.56
LTE_US	15.505	13.18
LTE_US	16.68	13.64
LTE_US	14.5	12.9
LTE_US	14.554	12.45
LTE_US	15.291	13.4
LTE_US	14.959	14.73
LTE_US	15.79	14.89
LTE_US	15.645	14.9
LTE_US	15.575	14.0
LTE_US	14.268	14.8
LTE_US	14.445	15.0
LTE_US	15.571	15.0
LTE_US	15.632	15.0
LTE_US	15.874	15.0
LTE_US	17.07	15.0
LTE_US	15.922	14.89
LTE_US	16.804	13.82
LTE_US	16.767	14.91
LTE_US	16.644	15.0
LTE_US	16.503	15.0
LTE_US	17.342	14.9
LTE_US	16.891	14.2
LTE_US	16.701	14.78
LTE_US	16.638	14.27
LTE_US	16.791	14.4
LTE_US	17.017	14.3
LTE_US	17.075	14.92
LTE_US	17.267	14.1
LTE_US	16.791	14.7
LTE_US	17.025	14.73
LTE_US	16.85	14.3
LTE_US	16.565	15.0
LTE_US	17.496	14.55
LTE_US	16.73	15.0
LTE_US	16.253	15.0
LTE_US	17.002	15.0
LTE_US	16.992	14.67
LTE_US	16.661	15.0
LTE_US	16.838	14.5
LTE_US	17.03	15.0
LTE_US	16.538	15.0
LTE_US	16.914	14.9
LTE_US	16.831	14.91
LTE_US	16.567	14.2
LTE_US	16.629	13.7
LTE_US	16.481	14.0
LTE_US	16.018	13.9
LTE_US	15.743	14.0
LTE_US	16.6	14.67
LTE_US	16.435	13.2
LTE_US	17.194	12.67
LTE_US	16.562	15.0
LTE_US	16.185	13.55
LTE_US	15.825	14.44
LTE_US	15.483	14.36
LTE_US	15.2	14.1
LTE_US	15.729	14.3
LTE_US	15.788	14.3
LTE_US	15.998	12.08
LTE_US	13.837	13.82
LTE_US	14.053	14.0
LTE_US	14.02	13.17
LTE_US	12.015	13.0
LTE_US	68.371	14.92
LTE_US	84.004	13.75
LTE_US	81.079	14.58
LTE_US	83.903	14.55
LTE_US	84.103	14.91
LTE_US	82.777	14.91
LTE_US	80.131	15.0
LTE_US	83.73	14.0
LTE_US	84.881	14.5
LTE_US	82.796	13.91
LTE_US	88.226	13.1
LTE_US	82.417	13.36
LTE_US	87.441	12.82
LTE_US	83.361	12.45
LTE_US	83.254	12.5
LTE_US	81.697	13.18
LTE_US	76.769	14.58
LTE_US	77.65	12.09
LTE_US	77.045	12.91
LTE_US	77.813	14.0
LTE_US	77.46	12.45
LTE_US	79.91	13.0
LTE_US	79.696	13.5
LTE_US	79.739	13.55
LTE_US	80.846	13.09
LTE_US	72.598	13.36
LTE_US	68.636	12.75
LTE_US	63.921	13.82
LTE_US	65.169	12.36
LTE_US	82.261	12.67
LTE_US	91.181	14.4
LTE_US	91.201	14.45
LTE_US	91.763	14.8
LTE_US	91.681	14.56
LTE_US	91.269	14.0
LTE_US	90.652	14.8
LTE_US	90.278	13.4
LTE_US	90.528	13.73
LTE_US	90.744	14.82
LTE_US	90.606	14.67
LTE_US	90.63	13.9
LTE_US	89.808	13.91
LTE_US	91.111	14.9
LTE_US	90.728	14.2
LTE_US	90.714	13.82
LTE_US	90.255	12.6
LTE_US	59.978	12.0
LTE_US	58.238	12.0
LTE_US	87.109	14.33
LTE_US	84.855	14.78
LTE_US	80.219	14.7
LTE_US	80.727	14.3
LTE_US	80.023	14.0
LTE_US	81.669	15.0
LTE_US	84.86	14.5
LTE_US	86.854	14.0
LTE_US	86.205	14.7
LTE_US	86.652	15.0
LTE_US	89.917	15.0
LTE_US	90.167	15.0
LTE_US	90.902	15.0
LTE_US	91.69	15.0
LTE_US	92.357	15.0
LTE_US	90.13	14.89
LTE_US	91.377	14.83
LTE_US	91.248	15.0
LTE_US	89.724	15.0
LTE_US	90.005	15.0
LTE_US	89.311	15.0
LTE_US	88.143	14.56
LTE_US	92.074	14.5
LTE_US	90.102	15.0
LTE_US	91.71	15.0
LTE_US	90.566	15.0
LTE_US	89.921	15.0
LTE_US	90.689	14.6
LTE_US	90.3	14.0
LTE_US	90.588	14.73
LTE_US	90.085	14.82
LTE_US	89.989	15.0
LTE_US	90.048	14.91
LTE_US	89.93	15.0
LTE_US	89.666	15.0
LTE_US	90.691	15.0
LTE_US	83.935	14.6
LTE_US	86.389	15.0
LTE_US	86.568	14.75
LTE_US	88.667	15.0
LTE_US	89.428	15.0
LTE_US	91.366	15.0
LTE_US	90.612	15.0
LTE_US	90.276	15.0
LTE_US	89.028	15.0
LTE_US	91.559	15.0
LTE_US	90.731	15.0
LTE_US	90.417	15.0
LTE_US	90.977	15.0
LTE_US	90.822	15.0
LTE_US	89.821	15.0
LTE_US	89.32	15.0
LTE_US	87.879	15.0
LTE_US	89.47	15.0
LTE_US	88.848	15.0
LTE_US	88.72	15.0
LTE_US	87.349	15.0
LTE_US	85.535	15.0
LTE_US	83.025	15.0
LTE_US	85.12	15.0
LTE_US	87.543	15.0
LTE_US	87.841	15.0
LTE_US	85.881	15.0
LTE_US	86.284	15.0
LTE_US	84.898	14.67
LTE_US	87.399	14.6
LTE_US	83.857	14.9
LTE_US	85.775	15.0
LTE_US	87.82	15.0
LTE_US	85.656	14.8
LTE_US	84.846	14.9
LTE_US	85.35	15.0
LTE_US	84.83	15.0
LTE_US	86.214	15.0
LTE_US	88.726	15.0
LTE_US	85.681	14.7
LTE_US	84.413	15.0
LTE_US	82.897	14.9
LTE_US	82.16	14.89
LTE_US	77.577	14.4
LTE_US	81.283	14.0
LTE_US	85.593	14.33
LTE_US	85.984	13.11
LTE_US	86.267	13.9
LTE_US	84.455	13.67
LTE_US	84.096	14.22
LTE_US	86.487	14.2
LTE_US	84.942	14.8
LTE_US	84.28	14.22
LTE_US	85.997	14.89
LTE_US	89.535	14.44
LTE_US	89.537	13.8
LTE_US	87.196	12.78
LTE_US	81.905	13.18
LTE_US	76.033	12.25
LTE_US	82.114	12.36
LTE_US	90.862	13.6
LTE_US	85.352	13.42
LTE_US	87.814	14.91
LTE_US	86.973	14.83
LTE_US	87.724	14.91
LTE_US	87.588	14.92
LTE_US	86.263	15.0
LTE_US	86.61	15.0
LTE_US	87.66	15.0
LTE_US	87.208	14.67
LTE_US	87.53	14.82
LTE_US	85.277	14.58
LTE_US	84.567	14.0
LTE_US	84.578	14.25
LTE_US	85.768	14.18
LTE_US	87.605	13.0
LTE_US	88.621	13.18
LTE_US	86.754	13.82
LTE_US	90.049	12.92
LTE_US	88.546	12.25
LTE_US	89.511	12.18
LTE_US	89.519	12.58
LTE_US	88.671	13.09
LTE_US	73.009	13.11
LTE_US	80.15	13.33
LTE_US	89.558	13.0
LTE_US	89.847	13.2
LTE_US	91.072	13.7
LTE_US	79.88	13.36
LTE_US	64.779	12.0
LTE_US	69.934	12.55
LTE_US	72.339	12.2
LTE_US	75.809	12.45
LTE_US	84.788	12.0
LTE_US	85.759	12.08
LTE_US	88.463	12.45
LTE_US	87.855	12.11
LTE_US	79.859	13.83
LTE_US	89.771	13.2
LTE_US	89.714	12.83
LTE_US	90.345	13.67
LTE_US	90.42	12.73
LTE_US	53.581	12.64
LTE_US	55.748	13.0
LTE_US	58.794	13.5
LTE_US	45.189	13.27
LTE_US	52.347	14.73
LTE_US	50.314	12.82
LTE_US	58.757	14.55
LTE_US	62.235	13.58
LTE_US	59.75	13.64
LTE_US	62.607	12.75
LTE_US	65.58	12.91
LTE_US	58.635	13.91
LTE_US	59.079	13.27
LTE_US	57.918	12.92
LTE_US	56.247	12.0
LTE_US	61.395	13.5
LTE_US	61.05	13.45
LTE_US	67.139	14.33
LTE_US	67.448	14.0
LTE_US	63.01	12.45
LTE_US	60.454	13.36
LTE_US	63.695	12.62
LTE_US	61.708	13.7
LTE_US	60.134	13.55
LTE_US	68.381	14.44
LTE_US	76.049	13.45
LTE_US	80.457	13.73
LTE_US	79.679	14.56
LTE_US	75.845	13.08
LTE_US	77.009	13.2
LTE_US	80.001	13.4
LTE_US	83.656	13.3
LTE_US	83.447	12.36
LTE_US	72.66	13.82
LTE_US	70.146	13.44
LTE_US	85.472	12.91
LTE_US	84.008	14.1
LTE_US	87.63	13.36
LTE_US	84.24	12.78
LTE_US	84.413	13.64
LTE_US	81.045	12.67
LTE_US	88.259	12.17
LTE_US	86.514	12.73
LTE_US	87.058	12.55
LTE_US	68.035	12.8
LTE_US	74.089	12.0
LTE_US	73.464	12.17
LTE_US	72.334	12.33
LTE_US	42.466	12.67
LTE_US	45.014	13.36
LTE_US	46.447	12.36
LTE_US	49.21	12.91
LTE_US	53.82	13.64
LTE_US	50.08	13.67
LTE_US	47.198	12.45
LTE_US	52.767	12.45
LTE_US	55.615	13.0
LTE_US	46.729	12.85
LTE_US	62.317	14.6
LTE_US	69.973	14.0
LTE_US	71.516	14.75
LTE_US	68.844	12.0
LTE_US	66.072	13.36
LTE_US	68.69	14.0
LTE_US	68.851	14.0
LTE_US	61.442	12.2
LTE_US	59.736	13.82
LTE_US	61.825	13.5
LTE_US	62.774	13.9
LTE_US	64.479	12.8
LTE_US	91.451	13.44
LTE_US	91.639	13.89
LTE_US	90.539	14.0
LTE_US	92.444	14.56
LTE_US	92.46	14.9
LTE_US	92.745	14.44
LTE_US	92.525	14.7
LTE_US	92.745	14.78
LTE_US	92.712	14.6
LTE_US	91.729	13.22
LTE_US	92.536	12.11
LTE_US	92.56	13.4
LTE_US	92.712	14.7
LTE_US	92.724	14.11
LTE_US	91.853	13.33
LTE_US	92.633	12.1
LTE_US	92.71	13.67
LTE_US	92.562	13.5
LTE_US	92.402	13.56
LTE_US	92.608	13.11
LTE_US	92.392	13.22
LTE_US	92.67	13.0
LTE_US	92.722	13.36
LTE_US	92.616	13.25
LTE_US	92.702	12.89
LTE_US	91.588	12.91
LTE_US	92.43	12.55
LTE_US	92.438	12.22
LTE_US	92.627	13.3
LTE_US	65.883	12.09
LTE_US	69.384	12.42
LTE_US	73.433	12.4
LTE_US	58.081	13.33
LTE_US	69.343	13.89
LTE_US	71.265	14.45
LTE_US	75.448	15.0
LTE_US	74.07	15.0
LTE_US	79.359	15.0
LTE_US	72.058	15.0
LTE_US	74.117	15.0
LTE_US	71.36	14.13
LTE_US	68.596	13.09
LTE_US	71.57	12.6
LTE_US	78.901	13.0
LTE_US	81.268	13.5
LTE_US	76.543	15.0
LTE_US	84.449	15.0
LTE_US	80.785	14.4
LTE_US	76.56	14.5
LTE_US	76.898	14.55
LTE_US	77.38	14.73
LTE_US	76.978	14.22
LTE_US	77.085	15.0
LTE_US	77.286	15.0
LTE_US	82.44	14.67
LTE_US	84.413	14.9
LTE_US	83.705	14.92
LTE_US	83.283	15.0
LTE_US	80.031	13.9
LTE_US	82.101	15.0
LTE_US	75.771	14.1
LTE_US	68.798	14.8
LTE_US	72.553	13.09
LTE_US	74.914	12.89
LTE_US	76.951	12.5
LTE_US	77.001	12.36
LTE_US	69.035	12.1
LTE_US	72.3	13.36
LTE_US	82.993	13.3
LTE_US	77.764	13.2
LTE_US	76.211	12.58
LTE_US	86.637	13.36
LTE_US	81.945	12.64
LTE_US	83.542	13.17
LTE_US	85.039	12.58
LTE_US	81.5	12.82
LTE_US	81.681	13.5
LTE_US	80.531	14.6
LTE_US	83.768	14.25
LTE_US	86.461	13.91
LTE_US	83.229	12.0
LTE_US	88.363	13.92
LTE_US	85.885	12.83
LTE_US	87.018	13.36
LTE_US	91.318	13.36
LTE_US	87.053	14.64
LTE_US	86.049	13.0
LTE_US	88.773	13.27
LTE_US	86.26	12.92
LTE_US	84.438	12.09
LTE_US	80.703	12.83
LTE_US	55.922	12.83
LTE_US	69.293	12.82
LTE_US	63.95	13.91
LTE_US	66.346	14.0
LTE_US	76.461	13.67
LTE_US	80.581	12.82
LTE_US	83.183	14.45
LTE_US	80.469	14.92
LTE_US	75.037	14.25
LTE_US	76.97	14.27
LTE_US	80.416	14.6
LTE_US	81.548	14.64
LTE_US	76.157	14.82
LTE_US	74.141	14.83
LTE_US	72.929	15.0
LTE_US	75.616	15.0
LTE_US	81.124	14.17
LTE_US	80.036	14.55
LTE_US	77.925	14.91
LTE_US	78.014	13.36
LTE_US	76.983	13.67
LTE_US	77.57	14.09
LTE_US	78.453	14.08
LTE_US	78.328	14.9
LTE_US	75.486	15.0
LTE_US	78.766	15.0
LTE_US	74.605	15.0
LTE_US	77.937	14.0
LTE_US	75.327	14.25
LTE_US	74.017	14.09
LTE_US	78.306	13.33
LTE_US	78.898	12.64
LTE_US	77.053	14.27
LTE_US	78.235	14.45
LTE_US	80.15	14.09
LTE_US	83.362	12.91
LTE_US	80.63	13.0
LTE_US	77.241	12.42
LTE_US	81.714	13.58
LTE_US	76.621	13.09
LTE_US	69.997	14.45
LTE_US	65.249	14.5
LTE_US	83.275	15.0
LTE_US	86.056	14.91
LTE_US	83.08	14.27
LTE_US	79.806	14.08
LTE_US	84.55	14.55
LTE_US	83.185	14.64
LTE_US	89.277	14.64
LTE_US	89.726	14.75
LTE_US	87.445	14.83
LTE_US	82.76	13.36
LTE_US	85.606	13.0
LTE_US	75.923	12.0
LTE_US	80.652	12.91
LTE_US	84.536	12.5
LTE_US	86.741	13.73
LTE_US	86.158	12.55
LTE_US	84.384	14.83
LTE_US	80.218	13.45
LTE_US	83.542	13.17
LTE_US	86.24	13.73
LTE_US	82.762	12.08
LTE_US	81.567	12.6
LTE_US	82.392	13.58
LTE_US	88.27	13.27
LTE_US	76.433	12.45
LTE_US	77.049	12.9
LTE_US	77.887	13.45
LTE_US	76.253	12.0
LTE_US	73.352	12.27
LTE_US	58.608	13.18
LTE_US	66.723	12.91
LTE_US	67.24	12.82
LTE_US	67.262	13.25
LTE_US	68.685	14.27
LTE_US	62.392	12.92
LTE_US	87.434	12.82
LTE_US	84.311	12.18
LTE_US	89.274	13.55
LTE_US	89.764	14.64
LTE_US	88.827	15.0
LTE_US	86.786	14.67
LTE_US	83.179	14.91
LTE_US	83.552	12.58
LTE_US	84.13	13.36
LTE_US	88.147	12.42
LTE_US	86.294	14.09
LTE_US	86.97	13.55
LTE_US	89.377	13.73
LTE_US	89.237	13.09
LTE_US	89.893	13.36
LTE_US	88.678	13.75
LTE_US	87.661	13.55
LTE_US	85.335	12.75
LTE_US	76.559	13.27
LTE_US	72.043	13.45
LTE_US	85.079	12.64
LTE_US	83.553	12.0
LTE_US	86.922	12.18
LTE_US	60.989	14.0
LTE_US	65.509	12.0
LTE_US	61.944	12.64
LTE_US	65.48	12.45
LTE_US	65.751	12.75
LTE_US	70.902	13.0
LTE_US	73.417	13.0
LTE_US	67.675	12.55
LTE_US	70.779	12.0
LTE_US	75.023	12.0
LTE_US	75.6	12.82
LTE_US	75.088	12.08
LTE_US	59.756	12.09
LTE_US	75.603	13.5
LTE_US	81.802	13.27
LTE_US	80.431	12.9
LTE_US	83.374	14.0
LTE_US	84.002	13.78
LTE_US	80.94	12.25
LTE_US	79.847	12.64
LTE_US	81.679	13.1
LTE_US	75.833	12.3
LTE_US	79.449	13.09
LTE_US	79.36	12.7
LTE_US	78.871	12.44
LTE_US	81.201	13.64
LTE_US	77.602	13.4
LTE_US	79.585	13.73
LTE_US	76.072	13.27
LTE_US	80.73	12.91
LTE_US	82.58	12.33
LTE_US	77.562	12.45
LTE_US	82.415	12.42
LTE_US	84.534	12.2
LTE_US	84.821	13.4
LTE_US	85.12	12.3
LTE_US	80.761	13.5
LTE_US	77.653	13.67
LTE_US	77.475	12.6
LTE_US	77.148	13.56
LTE_US	75.852	12.58
LTE_US	81.611	12.9
LTE_US	80.836	12.11
LTE_US	81.382	12.64
LTE_US	76.366	13.4
LTE_US	82.308	13.64
LTE_US	83.325	14.1
LTE_US	78.967	14.5
LTE_US	76.896	14.8
LTE_US	81.441	14.27
LTE_US	72.749	12.73
LTE_US	66.922	12.0
LTE_US	77.451	12.1
LTE_US	79.418	13.0
LTE_US	72.108	12.9
LTE_US	75.126	12.75
LTE_US	67.699	12.58
LTE_US	74.59	13.82
LTE_US	79.433	12.91
LTE_US	74.333	12.33
LTE_US	75.883	12.64
LTE_US	77.059	13.9
LTE_US	80.364	12.92
LTE_US	82.16	12.0
LTE_US	82.781	12.18
LTE_US	79.353	12.91
LTE_US	81.361	12.33
LTE_US	81.862	13.08
LTE_US	84.211	13.08
LTE_US	86.333	13.4
LTE_US	83.09	13.75
LTE_US	81.622	14.1
LTE_US	84.009	13.25
LTE_US	88.403	12.82
LTE_US	85.098	14.2
LTE_US	88.712	14.0
LTE_US	89.293	14.64
LTE_US	91.036	14.9
LTE_US	90.096	14.9
LTE_US	90.013	14.3
LTE_US	89.385	13.91
LTE_US	86.282	13.67
LTE_US	89.574	14.45
LTE_US	87.832	14.0
LTE_US	89.32	14.56
LTE_US	88.036	14.27
LTE_US	89.582	14.82
LTE_US	89.72	14.67
LTE_US	88.538	14.58
LTE_US	89.719	14.4
LTE_US	91.146	14.6
LTE_US	89.675	14.0
LTE_US	91.082	14.0
LTE_US	89.884	14.33
LTE_US	90.344	14.18
LTE_US	90.15	14.27
LTE_US	88.494	14.5
LTE_US	90.523	14.4
LTE_US	89.653	14.33
LTE_US	89.741	14.0
LTE_US	90.169	14.4
LTE_US	89.741	14.73
LTE_US	90.153	14.5
LTE_US	89.527	14.7
LTE_US	85.392	14.55
LTE_US	87.564	14.7
LTE_US	91.02	14.5
LTE_US	87.069	14.18
LTE_US	79.766	14.3
LTE_US	84.485	14.42
LTE_US	90.086	14.7
LTE_US	89.298	14.8
LTE_US	89.491	14.82
LTE_US	90.482	14.9
LTE_US	90.896	15.0
LTE_US	90.402	15.0
LTE_US	90.837	13.6
LTE_US	89.057	13.44
LTE_US	87.139	13.73
LTE_US	88.17	13.78
LTE_US	86.694	13.0
LTE_US	89.264	13.0
LTE_US	85.603	12.55
LTE_US	87.464	12.89
LTE_US	90.699	12.33
LTE_US	91.14	12.45
LTE_US	90.384	12.0
LTE_US	84.004	13.9
LTE_US	66.233	12.0
LTE_US	66.514	13.27
LTE_US	71.257	14.36
LTE_US	71.081	14.91
LTE_US	73.915	14.42
LTE_US	70.434	14.64
LTE_US	65.776	14.5
LTE_US	65.822	13.55
LTE_US	68.511	13.08
LTE_US	66.535	12.45
LTE_US	66.663	12.64
LTE_US	72.092	13.09
LTE_US	72.585	14.0
LTE_US	69.646	14.3
LTE_US	75.886	13.75
LTE_US	74.533	13.55
LTE_US	78.018	13.92
LTE_US	76.328	13.82
LTE_US	67.489	14.0
LTE_US	68.815	13.18
LTE_US	70.472	12.67
LTE_US	70.332	13.18
LTE_US	74.72	12.0
LTE_US	64.789	12.0
LTE_US	78.838	13.11
LTE_US	72.615	14.18
LTE_US	82.346	14.0
LTE_US	78.013	12.7
LTE_US	82.908	13.44
LTE_US	78.259	13.22
LTE_US	77.077	14.11
LTE_US	81.813	13.7
LTE_US	78.748	14.22
LTE_US	80.607	14.6
LTE_US	77.234	12.22
LTE_US	79.95	12.1
LTE_US	63.367	13.6
LTE_US	60.948	13.9
LTE_US	63.939	12.56
LTE_US	53.563	14.0
LTE_US	47.805	13.6
LTE_US	59.188	14.33
LTE_US	63.888	13.44
LTE_US	62.854	13.44
LTE_US	71.173	13.7
LTE_US	65.9	12.67
LTE_US	60.447	12.2
LTE_US	29.775	12.45
LTE_US	31.174	13.91
LTE_US	29.708	12.57
LTE_US	29.321	13.18
LTE_US	33.646	12.58
LTE_US	25.562	12.08
LTE_US	25.976	12.55
LTE_US	28.52	13.75
LTE_US	22.388	13.36
LTE_US	34.672	13.17
LTE_US	37.733	12.18
LTE_US	34.165	13.0
LTE_US	29.738	12.91
LTE_US	28.225	12.17
LTE_US	62.28	13.09
LTE_US	58.72	12.36
LTE_US	78.219	13.67
LTE_US	76.626	12.33
LTE_US	82.018	13.0
LTE_US	86.22	13.3
LTE_US	83.982	13.73
LTE_US	85.679	14.3
LTE_US	79.104	14.36
LTE_US	81.378	14.3
LTE_US	83.904	14.89
LTE_US	84.797	13.82
LTE_US	81.572	14.27
LTE_US	79.603	14.45
LTE_US	80.497	14.56
LTE_US	84.354	15.0
LTE_US	86.58	14.64
LTE_US	87.64	14.6
LTE_US	84.183	15.0
LTE_US	80.136	15.0
LTE_US	86.008	14.78
LTE_US	83.871	14.09
LTE_US	85.084	15.0
LTE_US	80.24	15.0
LTE_US	82.446	14.4
LTE_US	82.649	15.0
LTE_US	76.767	15.0
LTE_US	79.696	14.4
LTE_US	79.728	14.91
LTE_US	83.218	15.0
LTE_US	79.781	15.0
LTE_US	82.793	15.0
LTE_US	81.386	15.0
LTE_US	71.862	15.0
LTE_US	77.205	15.0
LTE_US	80.331	14.5
LTE_US	85.075	14.11
LTE_US	84.48	13.91
LTE_US	79.725	14.09
LTE_US	84.442	15.0
LTE_US	85.125	13.56
LTE_US	79.065	14.25
LTE_US	82.117	13.6
LTE_US	78.394	14.9
LTE_US	76.678	15.0
LTE_US	79.687	15.0
LTE_US	77.726	15.0
LTE_US	77.47	14.64
LTE_US	72.706	15.0
LTE_US	71.034	14.0
LTE_US	80.104	14.36
LTE_US	81.77	14.36
LTE_US	82.074	13.56
LTE_US	76.969	12.73
LTE_US	79.402	13.82
LTE_US	77.067	14.56
LTE_US	85.394	15.0
LTE_US	80.171	13.55
LTE_US	80.846	14.6
LTE_US	83.618	14.73
LTE_US	82.204	13.36
LTE_US	82.194	13.8
LTE_US	79.982	14.1
LTE_US	76.456	14.45
LTE_US	80.081	14.33
LTE_US	79.977	14.5
LTE_US	81.975	14.18
LTE_US	83.993	13.82
LTE_US	80.223	12.89
LTE_US	83.256	13.33
LTE_US	81.291	12.5
LTE_US	82.732	12.17
LTE_US	74.256	13.73
LTE_US	72.633	13.92
LTE_US	66.668	12.55
LTE_US	69.318	12.18
LTE_US	68.022	12.42
LTE_US	70.677	12.73
LTE_US	71.27	12.33
LTE_US	77.584	12.25
LTE_US	87.366	13.45
LTE_US	73.565	12.73
LTE_US	74.328	13.25
LTE_US	80.932	12.18
LTE_US	74.298	12.0
LTE_US	75.199	12.82
LTE_US	82.054	13.09
LTE_US	77.435	13.08
LTE_US	71.814	12.64
LTE_US	73.16	12.25
LTE_US	74.407	12.58
LTE_US	63.112	13.64
LTE_US	70.435	12.22
LTE_US	71.621	13.64
LTE_US	74.943	14.0
LTE_US	80.737	14.0
LTE_US	82.581	14.0
LTE_US	81.917	14.67
LTE_US	84.537	14.89
LTE_US	80.51	14.82
LTE_US	78.422	15.0
LTE_US	78.962	15.0
LTE_US	78.226	14.4
LTE_US	77.067	14.36
LTE_US	64.447	14.44
LTE_US	59.378	14.0
LTE_US	64.915	13.55
LTE_US	77.568	12.4
LTE_US	78.006	13.55
LTE_US	81.331	12.67
LTE_US	79.483	12.88
LTE_US	83.821	13.64
LTE_US	80.649	13.5
LTE_US	80.706	14.2
LTE_US	81.438	13.09
LTE_US	84.385	12.2
LTE_US	83.381	12.7
LTE_US	76.114	12.7
LTE_US	61.924	13.64
LTE_US	64.979	14.4
LTE_US	57.759	13.36
LTE_US	78.701	14.4
LTE_US	81.914	14.9
LTE_US	80.132	13.82
LTE_US	89.272	13.22
LTE_US	88.249	12.09
LTE_US	89.143	12.5
LTE_US	88.418	12.67
LTE_US	88.944	12.89
LTE_US	82.422	13.2
LTE_US	79.775	15.0
LTE_US	75.951	14.5
LTE_US	77.95	14.4
LTE_US	80.643	14.6
LTE_US	80.975	14.56
LTE_US	81.715	14.3
LTE_US	75.782	13.8
LTE_US	82.476	14.1
LTE_US	84.507	13.36
LTE_US	83.592	13.89
LTE_US	82.723	12.64
LTE_US	85.267	12.0
LTE_US	82.867	12.22
