Config	Tput(Mbps)
O_Sp_90Mhz	100.582
O_Sp_90Mhz	99.365
O_Sp_90Mhz	104.532
O_Sp_90Mhz	106.281
O_Sp_90Mhz	96.266
O_Sp_90Mhz	92.592
O_Sp_90Mhz	95.163
O_Sp_90Mhz	94.786
O_Sp_90Mhz	80.198
O_Sp_90Mhz	68.888
O_Sp_90Mhz	75.327
O_Sp_90Mhz	89.95
O_Sp_90Mhz	98.919
O_Sp_90Mhz	105.358
O_Sp_90Mhz	98.246
O_Sp_90Mhz	86.681
O_Sp_90Mhz	71.382
O_Sp_90Mhz	62.938
O_Sp_90Mhz	60.531
O_Sp_90Mhz	64.618
O_Sp_90Mhz	64.63
O_Sp_90Mhz	79.262
O_Sp_90Mhz	85.922
O_Sp_90Mhz	87.331
O_Sp_90Mhz	90.975
O_Sp_90Mhz	73.91
O_Sp_90Mhz	72.568
O_Sp_90Mhz	64.226
O_Sp_90Mhz	70.699
O_Sp_90Mhz	61.65
O_Sp_90Mhz	57.834
O_Sp_90Mhz	53.46
O_Sp_90Mhz	67.125
O_Sp_90Mhz	78.304
O_Sp_90Mhz	67.668
O_Sp_90Mhz	64.642
O_Sp_90Mhz	61.14
O_Sp_90Mhz	75.511
O_Sp_90Mhz	77.962
O_Sp_90Mhz	84.697
O_Sp_90Mhz	72.791
O_Sp_90Mhz	75.892
O_Sp_90Mhz	74.375
O_Sp_90Mhz	72.115
O_Sp_90Mhz	90.375
O_Sp_90Mhz	81.58
O_Sp_90Mhz	73.867
O_Sp_90Mhz	66.57
O_Sp_90Mhz	73.414
O_Sp_90Mhz	73.104
O_Sp_90Mhz	75.034
O_Sp_90Mhz	66.446
O_Sp_90Mhz	66.63
O_Sp_90Mhz	71.883
O_Sp_90Mhz	65.366
O_Sp_90Mhz	55.948
O_Sp_90Mhz	58.166
O_Sp_90Mhz	67.022
O_Sp_90Mhz	62.176
O_Sp_90Mhz	53.116
O_Sp_90Mhz	56.965
O_Sp_90Mhz	61.708
O_Sp_90Mhz	64.985
O_Sp_90Mhz	57.886
O_Sp_90Mhz	68.439
O_Sp_90Mhz	72.692
O_Sp_90Mhz	77.362
O_Sp_90Mhz	72.405
O_Sp_90Mhz	70.685
O_Sp_90Mhz	71.107
O_Sp_90Mhz	75.153
O_Sp_90Mhz	56.164
O_Sp_90Mhz	59.471
O_Sp_90Mhz	62.267
O_Sp_90Mhz	54.639
O_Sp_90Mhz	65.099
O_Sp_90Mhz	76.386
O_Sp_90Mhz	70.939
O_Sp_90Mhz	68.431
O_Sp_90Mhz	62.957
O_Sp_90Mhz	68.433
O_Sp_90Mhz	65.339
O_Sp_90Mhz	66.226
O_Sp_90Mhz	68.419
O_Sp_90Mhz	64.135
O_Sp_90Mhz	68.705
O_Sp_90Mhz	66.247
O_Sp_90Mhz	68.823
O_Sp_90Mhz	67.635
O_Sp_90Mhz	74.474
O_Sp_90Mhz	59.197
O_Sp_90Mhz	59.383
O_Sp_90Mhz	57.141
O_Sp_90Mhz	68.541
O_Sp_90Mhz	67.59
O_Sp_90Mhz	69.543
O_Sp_90Mhz	59.272
O_Sp_90Mhz	59.904
O_Sp_90Mhz	48.482
O_Sp_90Mhz	55.555
O_Sp_90Mhz	50.708
O_Sp_90Mhz	53.523
O_Sp_90Mhz	51.382
O_Sp_90Mhz	48.68
O_Sp_90Mhz	50.203
O_Sp_90Mhz	54.926
O_Sp_90Mhz	49.799
O_Sp_90Mhz	61.043
O_Sp_90Mhz	68.565
O_Sp_90Mhz	62.464
O_Sp_90Mhz	68.893
O_Sp_90Mhz	59.733
O_Sp_90Mhz	56.139
O_Sp_90Mhz	49.311
O_Sp_90Mhz	56.201
O_Sp_90Mhz	53.096
O_Sp_90Mhz	53.529
O_Sp_90Mhz	62.25
O_Sp_90Mhz	61.417
O_Sp_90Mhz	58.076
O_Sp_90Mhz	68.678
O_Sp_90Mhz	67.171
O_Sp_90Mhz	55.188
O_Sp_90Mhz	54.521
O_Sp_90Mhz	53.437
O_Sp_90Mhz	59.925
O_Sp_90Mhz	68.242
O_Sp_90Mhz	63.614
O_Sp_90Mhz	63.485
O_Sp_90Mhz	64.224
O_Sp_90Mhz	59.046
O_Sp_90Mhz	62.504
O_Sp_90Mhz	61.488
O_Sp_90Mhz	63.585
O_Sp_90Mhz	73.669
O_Sp_90Mhz	91.548
O_Sp_90Mhz	85.495
O_Sp_90Mhz	74.217
O_Sp_90Mhz	65.728
O_Sp_90Mhz	65.364
O_Sp_90Mhz	72.44
O_Sp_90Mhz	64.778
O_Sp_90Mhz	72.04
O_Sp_90Mhz	64.171
O_Sp_90Mhz	61.41
O_Sp_90Mhz	75.001
O_Sp_90Mhz	93.709
O_Sp_90Mhz	96.95
O_Sp_90Mhz	80.727
O_Sp_90Mhz	75.272
O_Sp_90Mhz	76.044
O_Sp_90Mhz	94.993
O_Sp_90Mhz	94.932
O_Sp_90Mhz	106.16
O_Sp_90Mhz	93.658
O_Sp_90Mhz	73.183
O_Sp_90Mhz	65.976
O_Sp_90Mhz	67.517
O_Sp_90Mhz	73.193
O_Sp_90Mhz	79.616
O_Sp_90Mhz	82.101
O_Sp_90Mhz	81.175
O_Sp_90Mhz	77.098
O_Sp_90Mhz	83.322
O_Sp_90Mhz	69.19
O_Sp_90Mhz	62.171
O_Sp_90Mhz	63.45
O_Sp_90Mhz	59.185
O_Sp_90Mhz	59.495
O_Sp_90Mhz	54.805
O_Sp_90Mhz	56.044
O_Sp_90Mhz	54.717
O_Sp_90Mhz	59.903
O_Sp_90Mhz	55.764
O_Sp_90Mhz	56.207
O_Sp_90Mhz	57.431
O_Sp_90Mhz	55.771
O_Sp_90Mhz	67.847
O_Sp_90Mhz	66.625
O_Sp_90Mhz	70.694
O_Sp_90Mhz	70.723
O_Sp_90Mhz	64.434
O_Sp_90Mhz	62.166
O_Sp_90Mhz	54.616
O_Sp_90Mhz	48.993
O_Sp_90Mhz	55.985
O_Sp_90Mhz	58.674
O_Sp_90Mhz	54.59
O_Sp_90Mhz	56.653
O_Sp_90Mhz	64.105
O_Sp_90Mhz	54.969
O_Sp_90Mhz	53.132
O_Sp_90Mhz	58.07
O_Sp_90Mhz	61.072
O_Sp_90Mhz	64.561
O_Sp_90Mhz	69.603
O_Sp_90Mhz	63.779
O_Sp_90Mhz	63.535
O_Sp_90Mhz	68.787
O_Sp_90Mhz	64.94
O_Sp_90Mhz	63.279
O_Sp_90Mhz	66.929
O_Sp_90Mhz	73.278
O_Sp_90Mhz	84.051
O_Sp_90Mhz	75.493
O_Sp_90Mhz	67.162
O_Sp_90Mhz	113.306
O_Sp_90Mhz	60.429
O_Sp_90Mhz	58.905
O_Sp_90Mhz	66.351
O_Sp_90Mhz	81.235
O_Sp_90Mhz	87.542
O_Sp_90Mhz	90.67
O_Sp_90Mhz	90.293
O_Sp_90Mhz	79.019
O_Sp_90Mhz	62.122
O_Sp_90Mhz	71.082
O_Sp_90Mhz	71.687
O_Sp_90Mhz	72.875
O_Sp_90Mhz	81.098
O_Sp_90Mhz	84.242
O_Sp_90Mhz	74.947
O_Sp_90Mhz	90.961
O_Sp_90Mhz	92.876
O_Sp_90Mhz	83.641
O_Sp_90Mhz	56.981
O_Sp_90Mhz	71.252
O_Sp_90Mhz	63.931
O_Sp_90Mhz	83.496
O_Sp_90Mhz	89.924
O_Sp_90Mhz	85.003
O_Sp_90Mhz	84.899
O_Sp_90Mhz	54.44
O_Sp_90Mhz	53.758
O_Sp_90Mhz	52.849
O_Sp_90Mhz	61.406
O_Sp_90Mhz	67.978
O_Sp_90Mhz	80.77
O_Sp_90Mhz	82.737
O_Sp_90Mhz	80.575
O_Sp_90Mhz	66.381
O_Sp_90Mhz	60.511
O_Sp_90Mhz	59.051
O_Sp_90Mhz	58.935
O_Sp_90Mhz	58.048
O_Sp_90Mhz	62.86
O_Sp_90Mhz	77.612
O_Sp_90Mhz	69.852
O_Sp_90Mhz	70.679
O_Sp_90Mhz	76.183
O_Sp_90Mhz	66.104
O_Sp_90Mhz	67.633
O_Sp_90Mhz	65.85
O_Sp_90Mhz	57.47
O_Sp_90Mhz	48.546
O_Sp_90Mhz	53.942
O_Sp_90Mhz	52.694
O_Sp_90Mhz	59.923
O_Sp_90Mhz	57.912
O_Sp_90Mhz	63.912
O_Sp_90Mhz	60.88
O_Sp_90Mhz	56.171
O_Sp_90Mhz	52.75
O_Sp_90Mhz	56.137
O_Sp_90Mhz	71.013
O_Sp_90Mhz	91.749
O_Sp_90Mhz	89.568
O_Sp_90Mhz	76.112
O_Sp_90Mhz	68.373
O_Sp_90Mhz	65.036
O_Sp_90Mhz	70.822
O_Sp_90Mhz	54.821
O_Sp_90Mhz	71.759
O_Sp_90Mhz	67.59
O_Sp_90Mhz	55.316
O_Sp_90Mhz	74.297
O_Sp_90Mhz	84.187
O_Sp_90Mhz	82.759
O_Sp_90Mhz	73.923
O_Sp_90Mhz	80.54
O_Sp_90Mhz	79.986
O_Sp_90Mhz	100.403
O_Sp_90Mhz	104.092
O_Sp_90Mhz	78.901
O_Sp_90Mhz	71.502
O_Sp_90Mhz	76.396
O_Sp_90Mhz	89.956
O_Sp_90Mhz	96.732
O_Sp_90Mhz	82.125
O_Sp_90Mhz	73.524
O_Sp_90Mhz	71.888
O_Sp_90Mhz	72.71
O_Sp_90Mhz	90.025
O_Sp_90Mhz	73.711
O_Sp_90Mhz	82.042
O_Sp_90Mhz	76.75
O_Sp_90Mhz	91.418
O_Sp_90Mhz	102.73
O_Sp_90Mhz	95.313
O_Sp_90Mhz	82.8
O_Sp_90Mhz	97.628
O_Sp_90Mhz	104.332
O_Sp_90Mhz	93.285
O_Sp_90Mhz	70.141
O_Sp_90Mhz	77.538
O_Sp_90Mhz	81.609
O_Sp_90Mhz	91.74
O_Sp_90Mhz	77.754
O_Sp_90Mhz	63.431
O_Sp_90Mhz	70.581
O_Sp_90Mhz	94.85
O_Sp_90Mhz	105.433
O_Sp_90Mhz	91.223
O_Sp_90Mhz	79.563
O_Sp_90Mhz	98.749
O_Sp_90Mhz	100.773
O_Sp_90Mhz	84.176
O_Sp_90Mhz	91.783
O_Sp_90Mhz	103.041
O_Sp_90Mhz	108.603
O_Sp_90Mhz	96.955
O_Sp_90Mhz	97.996
O_Sp_90Mhz	103.11
O_Sp_90Mhz	108.751
O_Sp_90Mhz	94.421
O_Sp_90Mhz	104.388
O_Sp_90Mhz	101.727
O_Sp_90Mhz	109.952
O_Sp_90Mhz	103.807
O_Sp_90Mhz	108.803
O_Sp_90Mhz	106.973
O_Sp_90Mhz	100.024
O_Sp_90Mhz	85.806
O_Sp_90Mhz	94.718
O_Sp_90Mhz	106.198
O_Sp_90Mhz	105.105
O_Sp_90Mhz	109.424
O_Sp_90Mhz	105.234
O_Sp_90Mhz	98.502
O_Sp_90Mhz	107.441
O_Sp_90Mhz	102.174
O_Sp_90Mhz	76.511
O_Sp_90Mhz	74.03
O_Sp_90Mhz	67.644
O_Sp_90Mhz	80.936
O_Sp_90Mhz	95.546
O_Sp_90Mhz	100.263
O_Sp_90Mhz	98.574
O_Sp_90Mhz	89.663
O_Sp_90Mhz	106.611
O_Sp_90Mhz	105.539
O_Sp_90Mhz	108.281
O_Sp_90Mhz	104.524
O_Sp_90Mhz	95.585
O_Sp_90Mhz	85.425
O_Sp_90Mhz	65.989
O_Sp_90Mhz	84.542
O_Sp_90Mhz	98.943
O_Sp_90Mhz	84.582
O_Sp_90Mhz	91.192
O_Sp_90Mhz	91.27
O_Sp_90Mhz	78.29
O_Sp_90Mhz	61.133
O_Sp_90Mhz	60.546
O_Sp_90Mhz	53.249
O_Sp_90Mhz	53.15
O_Sp_90Mhz	53.107
O_Sp_90Mhz	63.951
O_Sp_90Mhz	59.418
O_Sp_90Mhz	60.813
O_Sp_90Mhz	63.81
O_Sp_90Mhz	52.488
O_Sp_90Mhz	58.05
O_Sp_90Mhz	59.768
O_Sp_90Mhz	61.905
O_Sp_90Mhz	71.108
O_Sp_90Mhz	93.974
O_Sp_90Mhz	87.869
O_Sp_90Mhz	71.113
O_Sp_90Mhz	63.136
O_Sp_90Mhz	78.612
O_Sp_90Mhz	95.434
O_Sp_90Mhz	77.582
O_Sp_90Mhz	78.979
O_Sp_90Mhz	80.57
O_Sp_90Mhz	92.902
O_Sp_90Mhz	89.164
O_Sp_90Mhz	83.939
O_Sp_90Mhz	93.41
O_Sp_90Mhz	90.511
O_Sp_90Mhz	88.115
O_Sp_90Mhz	105.702
O_Sp_90Mhz	107.853
O_Sp_90Mhz	105.705
O_Sp_90Mhz	90.611
O_Sp_90Mhz	90.458
O_Sp_90Mhz	83.402
O_Sp_90Mhz	83.639
O_Sp_90Mhz	77.619
O_Sp_90Mhz	73.998
O_Sp_90Mhz	80.951
O_Sp_90Mhz	87.761
O_Sp_90Mhz	84.755
O_Sp_90Mhz	63.367
O_Sp_90Mhz	62.966
O_Sp_90Mhz	64.847
O_Sp_90Mhz	71.583
O_Sp_90Mhz	75.623
O_Sp_90Mhz	73.678
O_Sp_90Mhz	83.465
O_Sp_90Mhz	88.234
O_Sp_90Mhz	100.164
O_Sp_90Mhz	81.149
O_Sp_90Mhz	77.152
O_Sp_90Mhz	80.429
O_Sp_90Mhz	80.606
O_Sp_90Mhz	84.21
O_Sp_90Mhz	69.208
O_Sp_90Mhz	76.437
O_Sp_90Mhz	76.347
O_Sp_90Mhz	79.851
O_Sp_90Mhz	74.193
O_Sp_90Mhz	66.819
O_Sp_90Mhz	66.164
O_Sp_90Mhz	73.09
O_Sp_90Mhz	77.919
O_Sp_90Mhz	86.524
O_Sp_90Mhz	74.77
O_Sp_90Mhz	75.649
O_Sp_90Mhz	92.225
O_Sp_90Mhz	88.875
O_Sp_90Mhz	72.445
O_Sp_90Mhz	74.182
O_Sp_90Mhz	86.997
O_Sp_90Mhz	100.008
O_Sp_90Mhz	100.611
O_Sp_90Mhz	79.02
O_Sp_90Mhz	94.063
O_Sp_90Mhz	88.137
O_Sp_90Mhz	74.225
O_Sp_90Mhz	73.408
O_Sp_90Mhz	71.873
O_Sp_90Mhz	67.229
O_Sp_90Mhz	70.916
O_Sp_90Mhz	76.285
O_Sp_90Mhz	86.807
O_Sp_90Mhz	101.173
O_Sp_90Mhz	88.895
O_Sp_90Mhz	80.339
O_Sp_90Mhz	91.159
O_Sp_90Mhz	85.953
O_Sp_90Mhz	79.009
O_Sp_90Mhz	77.411
O_Sp_90Mhz	77.035
O_Sp_90Mhz	78.319
O_Sp_90Mhz	75.996
O_Sp_90Mhz	70.187
O_Sp_90Mhz	65.494
O_Sp_90Mhz	63.047
O_Sp_90Mhz	62.448
O_Sp_90Mhz	81.207
O_Sp_90Mhz	82.241
O_Sp_90Mhz	85.959
O_Sp_90Mhz	75.477
O_Sp_90Mhz	77.035
O_Sp_90Mhz	92.633
O_Sp_90Mhz	96.517
O_Sp_90Mhz	77.337
O_Sp_90Mhz	82.874
O_Sp_90Mhz	78.99
O_Sp_90Mhz	77.209
O_Sp_90Mhz	71.681
O_Sp_90Mhz	84.139
O_Sp_90Mhz	88.102
O_Sp_90Mhz	100.019
O_Sp_90Mhz	100.136
O_Sp_90Mhz	106.775
O_Sp_90Mhz	91.402
O_Sp_90Mhz	92.638
O_Sp_90Mhz	73.156
O_Sp_90Mhz	73.653
O_Sp_90Mhz	75.151
O_Sp_90Mhz	79.394
O_Sp_90Mhz	83.607
O_Sp_90Mhz	80.978
O_Sp_90Mhz	94.18
O_Sp_90Mhz	96.558
O_Sp_90Mhz	83.554
O_Sp_90Mhz	67.283
O_Sp_90Mhz	52.907
O_Sp_90Mhz	61.514
O_Sp_90Mhz	76.236
O_Sp_90Mhz	76.201
O_Sp_90Mhz	89.129
O_Sp_90Mhz	87.599
O_Sp_90Mhz	77.504
O_Sp_90Mhz	71.64
O_Sp_90Mhz	74.364
O_Sp_90Mhz	76.352
O_Sp_90Mhz	76.25
O_Sp_90Mhz	67.504
O_Sp_90Mhz	69.562
O_Sp_90Mhz	79.672
O_Sp_90Mhz	79.089
O_Sp_90Mhz	77.501
O_Sp_90Mhz	65.144
O_Sp_90Mhz	75.424
O_Sp_90Mhz	78.131
O_Sp_90Mhz	73.131
O_Sp_90Mhz	75.646
O_Sp_90Mhz	75.692
O_Sp_90Mhz	77.28
O_Sp_90Mhz	93.145
O_Sp_90Mhz	97.492
O_Sp_90Mhz	90.762
O_Sp_90Mhz	73.035
O_Sp_90Mhz	75.499
O_Sp_90Mhz	89.62
O_Sp_90Mhz	83.208
O_Sp_90Mhz	82.605
O_Sp_90Mhz	84.557
O_Sp_90Mhz	87.999
O_Sp_90Mhz	97.224
O_Sp_90Mhz	101.204
O_Sp_90Mhz	82.811
O_Sp_90Mhz	76.863
O_Sp_90Mhz	84.141
O_Sp_90Mhz	77.901
O_Sp_90Mhz	66.093
O_Sp_90Mhz	66.977
O_Sp_90Mhz	64.92
O_Sp_90Mhz	76.494
O_Sp_90Mhz	87.982
O_Sp_90Mhz	69.019
O_Sp_90Mhz	78.041
O_Sp_90Mhz	97.067
O_Sp_90Mhz	101.85
O_Sp_90Mhz	107.255
O_Sp_90Mhz	105.596
O_Sp_90Mhz	100.909
O_Sp_90Mhz	96.22
O_Sp_90Mhz	93.045
O_Sp_90Mhz	97.13
O_Sp_90Mhz	106.656
O_Sp_90Mhz	107.852
O_Sp_90Mhz	103.788
O_Sp_90Mhz	82.492
O_Sp_90Mhz	72.925
O_Sp_90Mhz	69.216
O_Sp_90Mhz	81.717
O_Sp_90Mhz	77.578
O_Sp_90Mhz	102.872
O_Sp_90Mhz	95.655
O_Sp_90Mhz	94.035
O_Sp_90Mhz	80.524
O_Sp_90Mhz	67.365
O_Sp_90Mhz	61.72
O_Sp_90Mhz	61.614
O_Sp_90Mhz	63.818
O_Sp_90Mhz	69.059
O_Sp_90Mhz	76.618
O_Sp_90Mhz	87.937
O_Sp_90Mhz	102.512
O_Sp_90Mhz	107.746
O_Sp_90Mhz	99.476
O_Sp_90Mhz	86.021
O_Sp_90Mhz	87.862
O_Sp_90Mhz	75.134
O_Sp_90Mhz	89.576
O_Sp_90Mhz	86.253
O_Sp_90Mhz	70.548
O_Sp_90Mhz	78.517
O_Sp_90Mhz	82.239
O_Sp_90Mhz	77.947
O_Sp_90Mhz	70.407
O_Sp_90Mhz	74.501
O_Sp_90Mhz	75.732
O_Sp_90Mhz	78.312
O_Sp_90Mhz	84.765
O_Sp_90Mhz	82.563
O_Sp_90Mhz	69.968
O_Sp_90Mhz	72.908
O_Sp_90Mhz	70.904
O_Sp_90Mhz	71.555
O_Sp_90Mhz	81.811
O_Sp_90Mhz	87.206
O_Sp_90Mhz	93.24
O_Sp_90Mhz	74.432
O_Sp_90Mhz	65.995
O_Sp_90Mhz	70.161
O_Sp_90Mhz	66.125
O_Sp_90Mhz	59.367
O_Sp_90Mhz	64.276
O_Sp_90Mhz	63.01
O_Sp_90Mhz	60.969
O_Sp_90Mhz	71.765
O_Sp_90Mhz	85.988
O_Sp_90Mhz	88.709
O_Sp_90Mhz	88.476
O_Sp_90Mhz	77.906
O_Sp_90Mhz	77.877
O_Sp_90Mhz	78.334
O_Sp_90Mhz	77.118
O_Sp_90Mhz	73.924
O_Sp_90Mhz	84.455
O_Sp_90Mhz	76.03
O_Sp_90Mhz	65.816
O_Sp_90Mhz	70.319
O_Sp_90Mhz	71.36
O_Sp_90Mhz	74.704
O_Sp_90Mhz	72.033
O_Sp_90Mhz	63.497
O_Sp_90Mhz	70.198
O_Sp_90Mhz	62.535
O_Sp_90Mhz	55.87
O_Sp_90Mhz	69.526
O_Sp_90Mhz	79.014
O_Sp_90Mhz	93.0
O_Sp_90Mhz	90.583
O_Sp_90Mhz	76.774
O_Sp_90Mhz	78.118
O_Sp_90Mhz	70.588
O_Sp_90Mhz	86.519
O_Sp_90Mhz	78.439
O_Sp_90Mhz	73.883
O_Sp_90Mhz	84.715
O_Sp_90Mhz	83.167
O_Sp_90Mhz	75.037
O_Sp_90Mhz	71.273
O_Sp_90Mhz	72.319
O_Sp_90Mhz	87.345
O_Sp_90Mhz	86.892
O_Sp_90Mhz	83.324
O_Sp_90Mhz	79.976
O_Sp_90Mhz	79.526
O_Sp_90Mhz	76.249
O_Sp_90Mhz	71.4
O_Sp_90Mhz	75.875
O_Sp_90Mhz	75.562
O_Sp_90Mhz	87.997
O_Sp_90Mhz	85.956
O_Sp_90Mhz	77.11
O_Sp_90Mhz	82.956
O_Sp_90Mhz	85.955
O_Sp_90Mhz	90.756
O_Sp_90Mhz	80.446
O_Sp_90Mhz	73.989
O_Sp_90Mhz	76.826
O_Sp_90Mhz	79.58
O_Sp_90Mhz	85.443
O_Sp_90Mhz	79.279
O_Sp_90Mhz	79.987
O_Sp_90Mhz	76.005
O_Sp_90Mhz	80.146
O_Sp_90Mhz	90.571
O_Sp_90Mhz	88.184
O_Sp_90Mhz	79.237
O_Sp_90Mhz	75.564
O_Sp_90Mhz	78.043
O_Sp_90Mhz	72.877
O_Sp_90Mhz	73.744
O_Sp_90Mhz	76.261
O_Sp_90Mhz	80.653
O_Sp_90Mhz	81.521
O_Sp_90Mhz	80.947
O_Sp_90Mhz	73.481
O_Sp_90Mhz	73.391
O_Sp_90Mhz	75.818
O_Sp_90Mhz	71.048
O_Sp_90Mhz	71.192
O_Sp_90Mhz	72.815
O_Sp_90Mhz	69.971
O_Sp_90Mhz	71.669
O_Sp_90Mhz	71.13
O_Sp_90Mhz	73.603
O_Sp_90Mhz	76.064
O_Sp_90Mhz	68.536
O_Sp_90Mhz	68.608
O_Sp_90Mhz	71.25
O_Sp_90Mhz	71.468
O_Sp_90Mhz	67.726
O_Sp_90Mhz	58.972
O_Sp_90Mhz	62.867
O_Sp_90Mhz	60.631
O_Sp_90Mhz	63.97
O_Sp_90Mhz	59.937
O_Sp_90Mhz	66.602
O_Sp_90Mhz	70.399
O_Sp_90Mhz	74.059
O_Sp_90Mhz	64.04
O_Sp_90Mhz	65.675
O_Sp_90Mhz	66.111
O_Sp_90Mhz	58.909
O_Sp_90Mhz	62.356
O_Sp_90Mhz	57.578
O_Sp_90Mhz	57.582
O_Sp_90Mhz	65.923
O_Sp_90Mhz	64.693
O_Sp_90Mhz	68.117
O_Sp_90Mhz	64.494
O_Sp_90Mhz	64.411
O_Sp_90Mhz	54.639
O_Sp_90Mhz	57.042
O_Sp_90Mhz	56.888
O_Sp_90Mhz	71.478
O_Sp_90Mhz	73.058
O_Sp_90Mhz	63.766
O_Sp_90Mhz	51.194
O_Sp_90Mhz	69.585
O_Sp_90Mhz	66.799
O_Sp_90Mhz	74.766
O_Sp_90Mhz	68.952
O_Sp_90Mhz	69.595
O_Sp_90Mhz	67.798
O_Sp_90Mhz	65.88
O_Sp_90Mhz	66.864
O_Sp_90Mhz	66.757
O_Sp_90Mhz	72.675
O_Sp_90Mhz	74.001
O_Sp_90Mhz	73.088
O_Sp_90Mhz	62.514
O_Sp_90Mhz	55.315
O_Sp_90Mhz	51.565
O_Sp_90Mhz	51.503
O_Sp_90Mhz	57.121
O_Sp_90Mhz	57.11
O_Sp_90Mhz	58.489
O_Sp_90Mhz	65.517
O_Sp_90Mhz	64.17
O_Sp_90Mhz	66.214
O_Sp_90Mhz	66.889
O_Sp_90Mhz	68.596
O_Sp_90Mhz	65.593
O_Sp_90Mhz	64.623
O_Sp_90Mhz	58.119
O_Sp_90Mhz	61.823
O_Sp_90Mhz	60.552
O_Sp_90Mhz	63.922
O_Sp_90Mhz	64.463
O_Sp_90Mhz	62.843
O_Sp_90Mhz	63.846
O_Sp_90Mhz	58.945
O_Sp_90Mhz	103.437
O_Sp_90Mhz	60.951
O_Sp_90Mhz	61.689
O_Sp_90Mhz	59.452
O_Sp_90Mhz	56.606
O_Sp_90Mhz	53.721
O_Sp_90Mhz	52.579
O_Sp_90Mhz	51.152
O_Sp_90Mhz	57.517
O_Sp_90Mhz	60.015
O_Sp_90Mhz	59.768
O_Sp_90Mhz	62.922
O_Sp_90Mhz	63.722
O_Sp_90Mhz	58.145
O_Sp_90Mhz	57.919
O_Sp_90Mhz	57.422
O_Sp_90Mhz	60.479
O_Sp_90Mhz	61.019
O_Sp_90Mhz	56.692
O_Sp_90Mhz	55.34
O_Sp_90Mhz	55.476
O_Sp_90Mhz	50.321
O_Sp_90Mhz	49.989
O_Sp_90Mhz	51.331
O_Sp_90Mhz	49.652
O_Sp_90Mhz	49.069
O_Sp_90Mhz	51.64
O_Sp_90Mhz	55.079
O_Sp_90Mhz	54.128
O_Sp_90Mhz	64.236
O_Sp_90Mhz	63.558
O_Sp_90Mhz	65.99
O_Sp_90Mhz	55.274
O_Sp_90Mhz	53.446
O_Sp_90Mhz	53.575
O_Sp_90Mhz	53.417
O_Sp_90Mhz	54.141
O_Sp_90Mhz	54.541
O_Sp_90Mhz	60.491
O_Sp_90Mhz	60.126
O_Sp_90Mhz	66.442
O_Sp_90Mhz	66.882
O_Sp_90Mhz	63.717
O_Sp_90Mhz	63.564
O_Sp_90Mhz	54.44
O_Sp_90Mhz	49.393
O_Sp_90Mhz	53.749
O_Sp_90Mhz	58.644
O_Sp_90Mhz	61.737
O_Sp_90Mhz	65.335
O_Sp_90Mhz	67.055
O_Sp_90Mhz	71.643
O_Sp_90Mhz	67.867
O_Sp_90Mhz	66.019
O_Sp_90Mhz	67.939
O_Sp_90Mhz	62.425
O_Sp_90Mhz	56.361
O_Sp_90Mhz	53.445
O_Sp_90Mhz	49.378
O_Sp_90Mhz	53.192
O_Sp_90Mhz	54.255
O_Sp_90Mhz	50.244
O_Sp_90Mhz	50.819
O_Sp_90Mhz	52.574
O_Sp_90Mhz	53.744
O_Sp_90Mhz	53.047
O_Sp_90Mhz	55.29
O_Sp_90Mhz	55.567
O_Sp_90Mhz	55.821
O_Sp_90Mhz	57.581
O_Sp_90Mhz	58.593
O_Sp_90Mhz	61.024
O_Sp_90Mhz	61.736
O_Sp_90Mhz	64.322
O_Sp_90Mhz	60.105
O_Sp_90Mhz	60.04
O_Sp_90Mhz	56.445
O_Sp_90Mhz	56.625
O_Sp_90Mhz	59.35
O_Sp_90Mhz	56.28
O_Sp_90Mhz	53.243
O_Sp_90Mhz	56.215
O_Sp_90Mhz	69.509
O_Sp_90Mhz	74.684
O_Sp_90Mhz	72.367
O_Sp_90Mhz	67.711
O_Sp_90Mhz	71.27
O_Sp_90Mhz	68.842
O_Sp_90Mhz	69.319
O_Sp_90Mhz	66.754
O_Sp_90Mhz	63.344
O_Sp_90Mhz	55.696
O_Sp_90Mhz	53.313
O_Sp_90Mhz	53.155
O_Sp_90Mhz	55.486
O_Sp_90Mhz	58.954
O_Sp_90Mhz	53.768
O_Sp_90Mhz	48.999
O_Sp_90Mhz	55.862
O_Sp_90Mhz	61.78
O_Sp_90Mhz	91.974
O_Sp_90Mhz	89.434
O_Sp_90Mhz	84.961
O_Sp_90Mhz	77.695
O_Sp_90Mhz	91.276
O_Sp_90Mhz	94.084
O_Sp_90Mhz	86.234
O_Sp_90Mhz	82.85
O_Sp_90Mhz	76.502
O_Sp_90Mhz	77.337
O_Sp_90Mhz	85.669
O_Sp_90Mhz	97.86
O_Sp_90Mhz	89.029
O_Sp_90Mhz	104.411
O_Sp_90Mhz	103.761
O_Sp_90Mhz	107.268
O_Sp_90Mhz	107.552
O_Sp_90Mhz	105.501
O_Sp_90Mhz	104.291
O_Sp_90Mhz	108.23
O_Sp_90Mhz	98.853
O_Sp_90Mhz	81.585
O_Sp_90Mhz	83.609
O_Sp_90Mhz	85.27
O_Sp_90Mhz	89.914
O_Sp_90Mhz	92.973
O_Sp_90Mhz	102.204
O_Sp_90Mhz	105.078
O_Sp_90Mhz	93.654
O_Sp_90Mhz	84.755
O_Sp_90Mhz	80.884
O_Sp_90Mhz	81.509
