bw	AllocatedRBs
84	94.25
84	101.03
84	105.31
84	96.12
84	88.4
84	1.37
84	1.65
84	1.38
84	83.98
84	151.0
84	95.96
84	93.34
84	94.06
84	95.84
84	98.16
84	95.38
84	98.28
84	98.59
84	100.42
84	98.25
84	99.63
84	82.15
84	103.14
84	95.54
84	94.21
84	94.59
84	92.84
84	93.15
84	86.85
84	94.02
84	92.2
84	96.68
84	97.58
84	94.55
84	88.06
84	94.52
84	95.76
84	96.86
84	99.67
84	98.65
84	89.79
84	81.94
84	92.83
84	96.71
84	95.45
84	83.73
84	97.58
84	95.43
84	92.52
84	93.46
84	93.11
84	101.98
84	93.27
84	88.26
84	88.12
84	88.12
84	91.56
84	101.33
84	93.88
84	1.01
84	2.37
84	1.78
84	1.45
84	1.45
84	1.42
84	1.44
84	1.47
84	1.25
84	1.63
84	1.62
84	80.06
84	137.24
84	92.92
84	82.35
84	83.65
84	94.96
84	98.71
84	97.54
84	96.93
84	98.64
84	94.29
84	99.3
84	94.75
84	97.69
84	109.69
84	98.54
84	90.89
84	89.61
84	95.8
84	97.52
84	91.4
84	97.14
84	95.66
84	99.09
84	90.59
84	94.87
84	94.15
84	94.06
84	90.45
84	91.09
84	91.28
84	88.86
84	92.56
84	91.4
84	90.95
84	92.94
84	95.81
84	94.24
84	88.05
84	91.49
84	91.91
84	96.55
84	93.18
84	94.13
84	92.92
84	96.37
84	90.85
84	93.59
84	96.01
84	92.35
84	57.83
84	1.01
84	1.69
84	1.46
84	10.35
84	3.72
84	4.32
84	6.59
84	3.47
84	4.5
84	6.16
84	12.56
84	10.37
84	2.54
84	4.04
84	5.09
84	5.96
84	7.8
84	4.02
84	8.33
84	8.74
84	3.84
84	4.33
84	5.72
84	7.56
84	6.58
84	6.91
84	6.26
84	3.82
84	9.54
84	15.99
84	10.2
84	3.48
84	3.7
84	4.29
84	15.15
84	23.56
84	22.32
84	16.4
84	17.03
84	11.98
84	11.4
84	2.5300000000000002
84	2.55
84	2.98
84	4.54
84	10.69
84	16.23
84	13.16
84	11.08
84	18.36
84	16.82
84	20.87
84	22.19
84	16.92
84	14.0
84	1.01
84	1.62
84	16.91
84	6.11
84	7.1
84	5.61
84	3.52
84	3.61
84	4.38
84	7.65
84	6.59
84	9.8
84	6.07
84	8.48
84	15.79
84	17.71
84	15.25
84	21.69
84	20.35
84	20.16
84	8.73
84	12.0
84	15.56
84	18.14
84	6.7
84	6.65
84	13.36
84	22.54
84	21.13
84	16.189999999999998
84	17.81
84	23.57
84	22.61
84	26.96
84	18.76
84	12.61
84	16.45
84	19.07
84	10.94
84	12.74
84	13.28
84	18.07
84	17.92
84	22.01
84	18.2
84	17.27
84	9.88
84	7.5
84	15.75
84	21.04
84	22.24
84	24.29
84	20.03
84	14.24
84	1.09
84	1.32
84	2.02
84	15.54
84	114.56
84	101.68
84	102.36
84	100.32
84	100.41
84	104.78
84	101.81
84	95.52
84	103.24
84	99.77
84	100.76
84	99.11
84	100.21
84	101.14
84	97.11
84	100.82
84	100.9
84	104.09
84	102.91
84	99.27
84	97.17
84	103.32
84	102.34
84	101.25
84	99.45
84	99.53
84	99.32
84	102.53
84	101.74
84	100.72
84	99.86
84	100.73
84	101.68
84	100.39
84	99.06
84	99.15
84	99.66
84	98.39
84	98.06
84	100.66
84	101.42
84	97.56
84	97.31
84	97.23
84	101.03
84	99.91
84	101.41
84	104.34
84	101.25
84	100.01
84	1.43
84	1.01
84	1.15
84	1.46
84	50.64
84	100.61
84	99.55
84	98.25
84	104.39
84	101.83
84	101.62
84	95.49
84	104.93
84	103.28
84	102.66
84	103.96
84	99.62
84	105.14
84	104.05
84	102.44
84	103.38
84	103.73
84	105.58
84	99.93
84	98.42
84	97.83
84	97.01
84	100.52
84	103.68
84	99.5
84	99.86
84	102.16
84	102.16
84	101.12
84	100.58
84	98.38
84	101.41
84	101.66
84	104.45
84	103.36
84	103.63
84	101.14
84	104.97
84	102.17
84	101.2
84	103.06
84	103.04
84	103.97
84	103.48
84	103.24
84	102.24
84	104.86
84	95.59
84	101.84
84	68.9
84	1.01
84	1.01
84	2.04
84	3.65
84	93.46
84	96.54
84	92.24
84	80.2
84	95.01
84	81.81
84	87.27
84	106.84
84	89.52
84	106.08
84	105.51
84	102.45
84	103.4
84	103.2
84	100.54
84	103.83
84	103.4
84	103.76
84	98.34
84	103.19
84	100.25
84	101.53
84	102.92
84	102.83
84	103.88
84	101.34
84	101.98
84	101.24
84	102.75
84	98.42
84	104.05
84	99.8
84	101.1
84	102.98
84	100.98
84	89.88
84	82.2
84	84.41
84	101.78
84	103.83
84	104.19
84	105.64
84	101.82
84	104.52
84	104.96
84	102.29
84	101.42
84	105.12
84	103.08
84	158.53
84	32.54
84	1.0
84	2.1
84	23.78
84	109.69
84	100.89
84	106.58
84	106.88
84	102.37
84	101.97
84	100.04
84	95.09
84	103.82
84	106.79
84	104.99
84	104.82
84	98.87
84	102.35
84	100.95
84	95.35
84	103.82
84	104.41
84	89.82
84	105.66
84	104.32
84	104.82
84	102.38
84	90.15
84	98.35
84	103.2
84	101.44
84	98.36
84	74.87
84	77.51
84	91.5
84	83.97
84	86.32
84	95.36
84	104.53
84	104.12
84	105.38
84	105.56
84	106.56
84	99.56
84	105.32
84	102.87
84	104.36
84	102.9
84	103.97
84	102.3
84	104.29
84	103.47
84	103.42
84	94.43
84	1.5
84	1.11
84	25.98
84	96.22
84	72.57
84	90.57
84	95.25
84	102.2
84	102.13
84	102.73
84	103.68
84	103.09
84	97.92
84	103.32
84	99.29
84	100.34
84	98.07
84	92.37
84	96.8
84	99.72
84	100.95
84	99.86
84	95.47
84	89.51
84	97.57
84	99.87
84	96.3
84	96.64
84	98.98
84	94.81
84	92.4
84	99.4
84	101.84
84	99.14
84	101.07
84	104.1
84	99.29
84	100.71
84	90.39
84	98.88
84	101.65
84	102.39
84	102.33
84	101.8
84	97.59
84	100.54
84	101.53
84	102.61
84	103.88
84	98.63
84	98.97
84	100.96
84	89.95
84	1.03
84	1.01
84	1.45
84	13.42
84	102.82
84	90.4
84	104.91
84	105.03
84	103.5
84	101.13
84	99.2
84	104.31
84	104.75
84	102.52
84	103.72
84	105.77
84	96.34
84	99.26
84	102.26
84	102.75
84	99.52
84	102.79
84	99.99
84	99.16
84	102.69
84	102.37
84	102.09
84	104.33
84	103.32
84	102.66
84	99.63
84	101.43
84	100.47
84	103.33
84	101.42
84	99.43
84	99.99
84	101.09
84	100.33
84	100.01
84	97.32
84	97.71
84	99.4
84	102.76
84	102.4
84	102.11
84	104.1
84	100.97
84	99.77
84	96.71
84	103.48
84	100.67
84	103.34
84	100.62
84	1.49
84	1.01
84	1.01
84	1.75
84	44.19
84	103.11
84	103.14
84	101.42
84	102.71
84	101.36
84	102.21
84	102.18
84	104.46
84	102.95
84	102.71
84	98.77
84	101.17
84	99.11
84	101.36
84	100.93
84	101.25
84	101.99
84	100.49
84	104.78
84	102.28
84	101.91
84	101.35
84	102.06
84	102.74
84	101.42
84	103.71
84	103.07
84	98.26
84	102.74
84	102.29
84	102.87
84	100.82
84	96.16
84	98.69
84	101.46
84	101.09
84	100.19
84	103.61
84	101.3
84	98.39
84	102.19
84	99.8
84	99.65
84	100.82
84	100.27
84	99.73
84	100.06
84	100.8
84	102.38
84	88.72
84	1.01
84	1.8199999999999998
84	2.67
84	95.53
84	107.44
84	101.69
84	100.97
84	101.45
84	94.71
84	101.84
84	103.13
84	100.98
84	100.7
84	103.06
84	100.3
84	102.19
84	97.29
84	101.93
84	99.21
84	99.08
84	104.11
84	100.8
84	97.98
84	99.45
84	101.89
84	102.86
84	98.16
84	102.75
84	101.48
84	102.05
84	101.38
84	101.01
84	97.1
84	102.13
84	102.12
84	103.18
84	103.13
84	102.93
84	100.47
84	102.33
84	98.84
84	100.77
84	101.63
84	95.95
84	94.15
84	100.5
84	93.14
84	98.24
84	99.45
84	97.54
84	94.48
84	104.59
84	100.55
84	39.07
84	1.76
84	75.9
84	106.73
84	101.45
84	100.52
84	104.11
84	103.67
84	104.26
84	104.19
84	104.97
84	106.12
84	103.39
84	103.5
84	107.48
84	104.24
84	102.01
84	92.9
84	100.8
84	102.79
84	103.18
84	104.6
84	99.37
84	102.93
84	102.63
84	99.15
84	100.09
84	101.03
84	96.45
84	104.87
84	98.24
84	101.65
84	102.6
84	102.78
84	105.29
84	95.63
84	101.75
84	103.22
84	103.7
84	99.86
84	100.91
84	99.67
84	100.29
84	103.55
84	103.76
84	104.47
84	95.98
84	101.92
84	101.5
84	101.41
84	100.07
84	93.12
84	74.86
84	1.01
84	1.5699999999999998
84	1.47
84	86.66
84	106.37
84	100.09
84	96.66
84	109.52
84	102.45
84	105.29
84	104.14
84	99.34
84	105.26
84	79.79
84	117.84
84	93.1
84	99.22
84	93.26
84	92.4
84	93.31
84	83.78
84	87.99
84	90.69
84	82.64
84	103.04
84	99.14
84	98.33
84	103.8
84	104.92
84	93.83
84	103.39
84	101.29
84	103.82
84	101.14
84	102.46
84	103.18
84	101.1
84	88.33
84	96.58
84	100.53
84	103.78
84	100.14
84	101.72
84	101.64
84	101.39
84	101.1
84	102.5
84	91.86
84	99.01
84	99.87
84	91.73
84	95.3
84	97.65
84	42.19
84	1.01
84	1.01
84	1.62
84	82.8
84	104.63
84	103.72
84	101.32
84	99.9
84	103.22
84	96.95
84	83.34
84	104.2
84	103.35
84	96.96
84	99.91
84	98.77
84	103.03
84	105.62
84	100.82
84	100.78
84	102.41
84	100.01
84	102.9
84	98.48
84	96.19
84	92.95
84	104.09
84	102.17
84	103.29
84	102.05
84	102.16
84	104.53
84	98.56
84	44.83
84	1.24
84	130.95
84	205.63
84	119.15
84	1.26
84	45.19
84	172.77
84	172.95
84	88.73
84	98.49
84	102.39
84	99.6
84	86.93
84	93.12
84	84.62
84	88.42
84	94.4
84	93.05
84	91.7
84	63.57
84	1.0
84	1.74
84	95.88
84	99.4
84	93.99
84	89.64
84	97.61
84	102.44
84	102.04
84	105.95
84	99.46
84	102.73
84	99.56
84	105.46
84	107.17
84	99.29
84	99.46
84	104.01
84	105.31
84	106.22
84	106.15
84	108.4
84	112.35
84	102.34
84	102.45
84	107.58
84	107.55
84	103.87
84	101.59
84	93.86
84	76.19
84	96.57
84	98.42
84	98.03
84	99.36
84	98.55
84	102.2
84	104.48
84	101.0
84	102.62
84	100.78
84	101.97
84	102.37
84	101.34
84	103.17
84	102.5
84	102.35
84	101.53
84	102.15
84	104.27
84	103.1
84	114.2
84	60.0
84	1.71
84	3.46
84	98.97
84	109.04
84	107.26
84	106.52
84	105.52
84	107.13
84	106.32
84	105.53
84	104.91
84	109.28
84	106.71
84	104.11
84	106.24
84	108.77
84	101.81
84	103.08
84	102.43
84	106.75
84	101.52
84	109.71
84	107.46
84	107.44
84	109.48
84	109.95
84	105.28
84	100.57
84	103.0
84	106.66
84	105.31
84	107.81
84	105.22
84	94.69
84	113.81
84	109.16
84	108.27
84	102.95
84	105.7
84	104.99
84	104.29
84	109.48
84	105.48
84	107.81
84	106.87
84	104.87
84	109.61
84	107.24
84	107.64
84	106.8
84	109.08
84	145.14
84	52.68
84	1.01
84	2.19
84	1.6
84	94.98
84	103.55
84	95.74
84	116.17
84	98.09
84	104.49
84	103.91
84	104.33
84	105.92
84	105.28
84	128.57999999999998
84	96.58
84	102.85
84	99.24
84	92.43
84	99.44
84	93.22
84	91.71
84	95.27
84	91.89
84	90.21
84	104.02
84	111.69
84	107.27
84	106.42
84	104.32
84	106.04
84	106.2
84	107.67
84	103.59
84	109.23
84	105.96
84	107.68
84	105.12
84	85.78
84	103.8
84	109.19
84	104.95
84	103.44
84	108.5
84	108.64
84	111.04
84	108.18
84	107.87
84	98.14
84	96.42
84	108.59
84	96.55
84	96.4
84	107.29
84	52.47
84	1.09
84	1.01
84	1.6600000000000001
84	90.57
84	105.39
84	97.38
84	103.4
84	108.26
84	104.03
84	114.64
84	88.47
84	98.62
84	100.35
84	93.23
84	107.87
84	107.15
84	106.96
84	105.96
84	108.96
84	108.5
84	107.21
84	107.02
84	106.61
84	106.42
84	102.81
84	90.16
84	105.92
84	109.79
84	108.61
84	109.06
84	108.78
84	103.74
84	108.35
84	139.7
84	186.2
84	71.45
84	1.25
84	88.37
84	185.74
84	161.81
84	1.25
84	27.43
84	105.25
84	107.22
84	105.29
84	107.32
84	90.0
84	99.63
84	85.38
84	89.97
84	98.98
84	104.18
84	96.2
84	44.12
84	1.01
84	1.13
84	23.23
84	105.22
84	103.98
84	94.23
84	86.63
84	94.93
84	99.75
84	102.88
84	101.84
84	99.93
84	102.62
84	104.07
84	101.99
84	96.85
84	103.67
84	107.57
84	101.53
84	103.44
84	101.89
84	103.78
84	100.11
84	97.35
84	102.65
84	98.9
84	103.26
84	103.06
84	103.05
84	104.74
84	92.19
84	74.41
84	99.16
84	98.72
84	95.63
84	100.64
84	99.15
84	101.78
84	102.51
84	106.74
84	105.95
84	102.7
84	103.91
84	103.85
84	101.66
84	104.86
84	107.73
84	96.62
84	100.08
84	100.78
84	104.04
84	103.48
84	99.15
84	1.67
84	2.55
84	2.5700000000000003
84	1.43
84	11.05
84	110.31
84	99.26
84	99.33
84	101.27
84	108.76
84	102.07
84	106.49
84	103.51
84	100.62
84	96.08
84	97.61
84	110.6
84	104.08
84	100.86
84	106.31
84	107.02
84	99.03
84	100.23
84	104.47
84	103.4
84	102.75
84	101.74
84	103.69
84	103.61
84	97.04
84	100.33
84	95.68
84	100.66
84	102.97
84	101.49
84	104.16
84	103.15
84	102.86
84	88.98
84	102.59
84	103.56
84	107.69
84	89.99
84	105.34
84	101.81
84	108.18
84	104.76
84	106.7
84	104.79
84	105.62
84	103.67
84	103.26
84	101.64
84	102.47
84	105.98
84	3.53
84	1.01
84	1.16
84	1.49
84	40.28
84	97.33
84	108.84
84	109.86
84	101.2
84	103.89
84	107.63
84	105.32
84	105.08
84	102.47
84	105.25
84	102.72
84	95.23
84	97.33
84	104.06
84	105.08
84	89.87
84	94.02
84	96.35
84	105.07
84	96.72
84	105.57
84	99.69
84	97.3
84	107.07
84	106.08
84	107.48
84	104.92
84	110.88
84	107.83
84	105.42
84	112.56
84	104.47
84	97.94
84	98.16
84	91.23
84	104.75
84	102.76
84	99.38
84	87.01
84	106.41
84	97.01
84	98.22
84	104.63
84	99.19
84	97.54
84	93.5
84	107.76
84	104.19
84	107.69
84	74.45
84	1.01
84	1.01
84	1.01
84	2.0300000000000002
84	1.41
84	1.51
84	95.27
84	114.82
84	100.99
84	104.24
84	103.39
84	103.59
84	95.92
84	102.11
84	106.14
84	92.23
84	98.54
84	103.15
84	106.13
84	102.18
84	99.62
84	102.97
84	102.98
84	107.85
84	89.36
84	104.8
84	99.59
84	95.13
84	97.46
84	100.24
84	101.56
84	108.62
84	100.56
84	108.19
84	107.6
84	108.79
84	82.92
84	108.25
84	103.97
84	103.45
84	102.35
84	106.55
84	108.06
84	103.59
84	88.74
84	100.98
84	103.64
84	79.65
84	80.59
84	95.6
84	101.49
84	106.87
84	100.66
84	106.37
84	97.55
84	91.94
84	60.39
84	1.01
84	1.01
84	1.17
84	48.93
84	142.65
84	102.27
84	105.9
84	100.3
84	102.43
84	107.32
84	102.48
84	97.39
84	96.77
84	103.01
84	100.6
84	101.29
84	103.89
84	103.55
84	103.94
84	103.55
84	104.4
84	161.84
84	204.54
84	88.6
84	95.76
84	103.99
84	104.16
84	106.58
84	103.39
84	105.09
84	105.46
84	107.07
84	100.9
84	104.75
84	104.55
84	83.43
84	104.86
84	106.56
84	105.14
84	106.86
84	101.86
84	102.14
84	105.09
84	103.94
84	99.16
84	106.22
84	97.98
84	99.59
84	93.78
84	101.61
84	110.82
84	98.52
84	113.31
84	90.14
84	1.5899999999999999
84	1.67
84	13.18
84	110.77
84	119.25
84	119.2
84	112.7
84	104.07
84	102.51
84	106.01
84	104.32
84	102.7
84	99.94
84	105.59
84	101.32
84	107.34
84	102.31
84	97.77
84	99.28
84	100.24
84	103.61
84	101.43
84	95.7
84	89.57
84	101.14
84	104.14
84	95.23
84	97.64
84	105.37
84	99.33
84	97.0
84	102.26
84	104.36
84	104.37
84	104.48
84	103.95
84	99.13
84	95.35
84	99.6
84	102.19
84	104.31
84	104.72
84	104.94
84	99.79
84	101.32
84	103.78
84	104.92
84	103.26
84	105.64
84	107.53
84	100.07
84	103.28
84	104.51
84	1.43
84	1.01
84	1.94
84	13.54
84	94.72
84	107.71
84	101.97
84	104.59
84	102.72
84	101.39
84	105.37
84	105.06
84	104.95
84	106.23
84	103.72
84	100.91
84	103.82
84	105.45
84	104.92
84	105.98
84	108.82
84	104.27
84	106.59
84	103.11
84	105.74
84	105.9
84	105.57
84	106.21
84	108.11
84	104.64
84	101.79
84	106.13
84	103.87
84	105.16
84	104.2
84	102.43
84	101.74
84	103.16
84	102.0
84	100.08
84	102.53
84	102.22
84	102.52
84	104.83
84	107.3
84	105.25
84	101.44
84	107.66
84	102.76
84	98.18
84	105.58
84	104.66
84	105.76
84	107.11
84	2.05
84	1.01
84	1.6600000000000001
84	74.53
84	106.84
84	105.61
84	103.99
84	106.05
84	102.14
84	104.29
84	105.19
84	105.7
84	105.15
84	105.0
84	102.0
84	105.8
84	103.97
84	104.71
84	102.96
84	104.28
84	105.48
84	108.21
84	106.47
84	102.13
84	104.89
84	105.09
84	105.65
84	104.24
84	106.35
84	107.11
84	107.71
84	100.92
84	105.79
84	107.92
84	106.74
84	107.74
84	110.1
84	106.91
84	105.63
84	102.73
84	104.33
84	106.07
84	104.96
84	105.48
84	103.9
84	103.04
84	102.9
84	103.84
84	103.65
84	103.63
84	108.68
84	102.07
84	105.01
84	65.06
84	1.01
84	7.08
84	102.0
84	103.25
84	105.63
84	101.08
84	101.9
84	95.05
84	105.49
84	103.81
84	103.79
84	101.33
84	102.54
84	105.94
84	107.69
84	97.73
84	97.11
84	104.27
84	99.82
84	107.73
84	103.73
84	106.99
84	104.78
84	104.93
84	103.16
84	102.09
84	108.02
84	105.06
84	108.53
84	105.08
84	104.72
84	98.86
84	105.86
84	106.07
84	106.29
84	106.15
84	104.17
84	107.51
84	105.29
84	106.03
84	104.6
84	104.11
84	100.62
84	101.44
84	105.48
84	95.9
84	100.44
84	103.21
84	103.26
84	100.55
84	105.78
84	107.81
84	21.48
84	1.17
84	1.45
84	52.39
84	106.62
84	115.33
84	131.98
84	103.35
84	103.99
84	102.6
84	102.49
84	103.81
84	104.2
84	101.48
84	104.78
84	102.34
84	101.19
84	99.66
84	102.18
84	105.27
84	102.94
84	105.2
84	101.9
84	105.96
84	104.36
84	103.82
84	103.21
84	108.45
84	104.84
84	101.54
84	102.98
84	105.9
84	99.51
84	99.6
84	102.74
84	104.54
84	108.15
84	99.47
84	106.19
84	107.52
84	106.7
84	107.57
84	96.89
84	105.3
84	104.81
84	103.86
84	107.09
84	105.43
84	100.13
84	102.65
84	106.73
84	104.17
84	114.22
84	134.59
84	1.01
84	2.01
84	1.01
84	1.34
84	1.48
84	59.95
84	101.0
84	107.35
84	103.76
84	102.41
84	104.31
84	104.12
84	98.12
84	96.57
84	105.55
84	101.35
84	103.22
84	103.75
84	103.28
84	103.94
84	102.88
84	101.25
84	103.67
84	104.31
84	104.92
84	103.19
84	105.1
84	100.23
84	104.56
84	101.69
84	106.66
84	104.15
84	103.94
84	103.14
84	105.41
84	105.24
84	105.01
84	102.03
84	103.07
84	102.86
84	103.65
84	100.72
84	98.54
84	93.86
84	102.33
84	103.28
84	103.41
84	103.75
84	104.78
84	101.48
84	101.65
84	88.45
84	94.15
84	103.44
84	103.13
84	53.3
84	1.13
84	1.01
84	1.9300000000000002
84	11.99
84	104.02
84	89.2
84	104.4
84	92.15
84	93.78
84	105.07
84	104.76
84	107.88
84	106.06
84	104.1
84	97.81
84	102.06
84	101.97
84	106.41
84	108.06
84	102.75
84	105.4
84	104.95
84	107.86
84	90.2
84	102.72
84	107.19
84	102.55
84	106.24
84	98.57
84	104.98
84	106.08
84	107.11
84	105.57
84	105.49
84	105.98
84	107.03
84	108.35
84	104.69
84	104.12
84	106.35
84	109.03
84	105.91
84	99.22
84	104.18
84	107.24
84	108.21
84	106.14
84	107.05
84	107.56
84	106.61
84	105.57
84	105.06
84	107.94
84	108.91
84	7.89
84	1.01
84	2.1399999999999997
84	48.89
84	103.66
84	111.21
84	108.27
84	105.34
84	104.59
84	104.74
84	101.47
84	102.79
84	106.06
84	106.87
84	105.76
84	100.85
84	106.76
84	107.59
84	106.04
84	104.74
84	101.87
84	108.84
84	105.59
84	107.52
84	108.42
84	105.67
84	86.71
84	94.91
84	99.84
84	108.1
84	107.49
84	107.87
84	101.45
84	106.75
84	107.77
84	107.2
84	107.31
84	107.2
84	107.52
84	107.63
84	100.91
84	107.23
84	101.29
84	99.34
84	104.68
84	102.02
84	103.43
84	106.83
84	100.63
84	96.91
84	107.33
84	107.1
84	97.91
84	76.78
84	1.5699999999999998
84	64.9
84	96.19
84	99.59
84	104.58
84	99.78
84	102.31
84	103.9
84	96.41
84	103.82
84	99.84
84	99.76
84	100.17
84	100.93
84	102.74
84	98.45
84	104.95
84	108.36
84	107.16
84	105.93
84	102.44
84	100.26
84	103.54
84	107.31
84	104.36
84	102.55
84	104.32
84	106.06
84	105.43
84	101.86
84	103.71
84	100.98
84	103.19
84	103.67
84	104.85
84	102.28
84	101.44
84	101.62
84	100.83
84	99.3
84	102.73
84	103.27
84	99.93
84	99.74
84	104.06
84	107.25
84	102.05
84	103.01
84	106.16
84	103.61
84	112.31
84	122.05
84	1.01
84	1.6800000000000002
84	53.6
84	106.27
84	106.82
84	108.21
84	104.25
84	105.41
84	105.77
84	97.7
84	104.13
84	102.95
84	103.29
84	105.5
84	104.09
84	103.7
84	105.86
84	107.19
84	107.11
84	106.08
84	104.24
84	105.13
84	111.23
84	112.85
84	111.95
84	105.55
84	106.93
84	105.67
84	103.3
84	104.52
84	102.66
84	103.74
84	107.53
84	96.97
84	102.51
84	104.49
84	107.35
84	107.9
84	105.18
84	107.45
84	106.3
84	103.75
84	104.28
84	107.34
84	106.01
84	106.08
84	106.59
84	107.94
84	108.56
84	107.72
84	102.32
84	104.62
84	71.74
84	1.01
84	1.8
84	108.78
84	91.16
84	86.33
84	85.72
84	77.71
84	95.04
84	83.01
84	85.42
84	69.62
84	88.98
84	104.12
84	105.01
84	103.22
84	106.17
84	104.96
84	102.96
84	103.96
84	104.91
84	105.61
84	100.46
84	104.86
84	103.05
84	103.1
84	102.88
84	107.24
84	105.24
84	102.53
84	104.35
84	104.83
84	105.73
84	99.92
84	105.02
84	102.37
84	101.61
84	102.91
84	103.38
84	91.32
84	86.74
84	82.99
84	107.59
84	105.35
84	104.93
84	105.31
84	107.43
84	105.78
84	105.06
84	105.25
84	103.87
84	105.94
84	106.17
84	67.56
84	1.04
84	28.07
84	95.05
84	103.48
84	104.63
84	100.61
84	105.67
84	101.49
84	99.94
84	92.53
84	105.78
84	103.46
84	103.39
84	105.6
84	99.94
84	102.09
84	103.45
84	97.85
84	103.79
84	104.5
84	91.3
84	104.49
84	105.84
84	106.73
84	102.87
84	91.43
84	101.36
84	106.24
84	103.04
84	95.65
84	87.04
84	71.41
84	91.37
84	84.78
84	87.24
84	97.81
84	105.65
84	106.14
84	105.17
84	105.45
84	103.1
84	104.61
84	103.47
84	104.04
84	107.77
84	103.09
84	104.92
84	104.41
84	106.45
84	106.24
84	106.2
84	87.21
84	1.05
84	1.09
84	1.02
84	1.01
84	1.01
84	1.45
84	1.01
84	1.01
84	94.52
84	82.31
84	74.86
84	88.29
84	87.28
84	87.61
84	75.27
84	86.84
84	92.35
84	93.44
84	99.73
84	72.81
84	77.34
84	80.56
84	97.57
84	98.02
84	95.6
84	93.98
84	99.64
84	98.24
84	99.74
84	102.09
84	101.28
84	103.75
84	102.88
84	103.7
84	103.05
84	101.99
84	101.95
84	101.49
84	99.6
84	103.49
84	104.22
84	101.02
84	101.58
84	100.36
84	1.24
84	5.35
84	113.29
84	109.58
84	102.86
84	101.97
84	102.97
84	103.04
84	106.87
84	103.45
84	101.43
84	98.84
84	100.08
84	99.63
84	15.7
84	1.01
84	1.04
84	1.71
84	1.02
84	1.33
84	1.4
84	80.45
84	170.42
84	179.0
84	170.68
84	172.6
84	184.84
84	185.25
84	183.02
84	171.71
84	182.98
84	192.18
84	185.5
84	192.6
84	196.71
84	175.39
84	189.98
84	188.97
84	188.31
84	190.1
84	188.95
84	191.41
84	189.87
84	189.43
84	195.67
84	196.42
84	194.32
84	194.13
84	198.15
84	193.41
84	189.78
84	196.22
84	195.61
84	189.9
84	197.29
84	190.41
84	196.38
84	188.2
84	194.07
84	192.44
84	193.41
84	190.23
84	190.65
84	192.88
84	177.44
84	169.18
84	172.24
84	177.94
84	177.75
84	163.41
84	177.11
84	105.02
84	1.02
84	1.01
84	1.02
84	1.01
84	1.03
84	1.01
84	1.16
84	1.42
84	83.61
84	183.47
84	194.85
84	186.48
84	189.96
84	183.95
84	178.47
84	187.45
84	180.94
84	178.72
84	181.67
84	181.14
84	180.85
84	170.18
84	178.62
84	170.2
84	180.41
84	181.02
84	175.55
84	183.32
84	168.64
84	58.09
84	71.48
84	176.44
84	170.29
84	172.69
84	179.38
84	181.7
84	170.85
84	180.76
84	168.26
84	165.13
84	167.25
84	168.66
84	177.4
84	172.45
84	165.87
84	165.37
84	176.13
84	158.61
84	181.79
84	176.7
84	167.22
84	168.32
84	170.38
84	162.5
84	169.9
84	179.24
84	176.62
84	178.09
84	107.59
84	76.25
84	102.79
84	104.0
84	98.55
84	98.39
84	100.62
84	101.17
84	101.01
84	99.53
84	102.11
84	101.04
84	101.73
84	112.95
84	95.28
84	102.67
84	101.49
84	100.53
84	108.77
84	98.49
84	95.33
84	102.75
84	108.02
84	100.66
84	94.35
84	100.35
84	98.3
84	100.97
84	103.98
84	104.25
84	106.13
84	99.65
84	94.07
84	85.72
84	97.07
84	103.73
84	97.14
84	83.85
84	88.74
84	99.34
84	103.45
84	100.89
84	101.86
84	91.15
84	95.75
84	93.14
84	93.05
84	99.28
84	97.73
84	93.54
84	35.15
84	1.01
84	1.29
84	1.22
84	46.51
84	103.82
84	121.62
84	116.09
84	103.57
84	93.63
84	103.5
84	101.2
84	104.02
84	101.23
84	99.25
84	95.91
84	101.33
84	84.87
84	97.0
84	101.4
84	97.02
84	95.19
84	101.15
84	105.22
84	102.88
84	106.29
84	104.73
84	103.09
84	103.0
84	100.61
84	100.71
84	98.41
84	102.59
84	102.31
84	95.36
84	97.26
84	99.55
84	96.64
84	105.6
84	98.31
84	101.25
84	105.41
84	96.81
84	101.07
84	99.71
84	102.78
84	97.56
84	103.07
84	103.55
84	102.98
84	104.52
84	103.2
84	104.37
84	149.3
84	142.28
84	1.02
84	1.01
84	1.52
84	1.08
84	1.01
84	1.29
84	1.3900000000000001
84	76.45
84	184.71
84	187.9
84	167.35
84	168.27
84	166.11
84	184.97
84	165.95
84	184.7
84	188.41
84	190.15
84	177.02
84	177.82
84	179.91
84	184.68
84	179.91
84	177.78
84	179.88
84	181.94
84	183.61
84	184.96
84	181.37
84	190.89
84	177.33
84	184.35
84	181.66
84	174.52
84	187.59
84	154.84
84	136.56
84	185.51
84	176.21
84	168.39
84	165.4
84	178.55
84	178.14
84	175.31
84	183.52
84	187.7
84	183.16
84	178.57
84	184.06
84	179.72
84	170.22
84	175.99
84	172.31
84	168.08
84	170.37
84	171.29
84	162.63
84	97.78
84	1.01
84	139.51
84	143.31
84	176.39
84	172.45
84	178.1
84	184.37
84	167.71
84	183.04
84	179.35
84	181.21
84	184.49
84	172.09
84	177.16
84	177.77
84	170.56
84	171.6
84	167.94
84	185.99
84	184.9
84	178.31
84	173.9
84	186.3
84	192.43
84	180.27
84	174.34
84	173.23
84	176.37
84	175.0
84	172.46
